Replicate,Plate,Group,Sample,Count,median,peak,sd,cv,rCV
Rep2-0Pi-Ctrl,d121721-210min-0Pi-gtr1-R2,210min,C6,9771,33677,39336,15043.99,43.25,39.09
Rep2-0Pi-Ctrl,d121721-210min-0Pi-gtr1-R2,210min,C7,3053,1504,1500,1283.83,70.87,60.82
Rep2-0Pi-Ctrl,d121721-210min-0Pi-gtr1-R2,210min,C8,10239,7483,8982,4120.15,50.54,48.82
Rep2-0Pi-Ctrl,d121721-210min-0Pi-gtr1-R2,210min,D5,3064,4008,6415,4110,90.6,103.83
Rep2-0Pi-Ctrl,d121721-210min-0Pi-gtr1-R2,210min,D6,10456,34145,35647,16592.2,47.21,41.7
Rep2-0Pi-Ctrl,d121721-210min-0Pi-gtr1-R2,210min,D7,3596,1378,759,1209.82,72.99,61.11
Rep2-0Pi-Ctrl,d121721-210min-0Pi-gtr1-R2,210min,D8,9857,7707,9324,4735.28,56.98,53.34
Rep2-0Pi-Ctrl,d121721-210min-0Pi-gtr1-R2,210min,E5,1813,1024,769,1223.76,88.27,59.36
Rep2-0Pi-Ctrl,d121721-210min-0Pi-gtr1-R2,210min,E7,5660,955,667,708.25,64.77,54.49
Rep2-0Pi-Ctrl,d121721-210min-0Pi-gtr1-R2,210min,F5,12869,30260,34825,13888.51,44.44,41.23
Rep2-0Pi-Ctrl,d121721-210min-0Pi-gtr1-R2,210min,F7,11613,8737,8993,4729.26,50.17,47.29
Rep2-0Pi-Ctrl,d121721-210min-0Pi-gtr1-R2,210min,G5,12133,32403,35639,15695.75,47.84,42.03
Rep2-0Pi-Ctrl,d121721-210min-0Pi-gtr1-R2,210min,G7,11324,7830,7599,4586.28,54.33,50.79
Rep2-0Pi-Ctrl,d121721-210min-0Pi-gtr1-R2,210min,H5,12031,32459,37436,14494.4,43.11,41.46
Rep2-0Pi-Ctrl,d121721-210min-0Pi-gtr1-R2,210min,H7,11475,8660,11422,4570.21,48.04,47.01
Rep2-0Pi-Ctrl,d121721-210min-0Pi-gtr1-R2,210min,E6,11818,19495,20867,9243.39,46.47,40.4
Rep2-0Pi-Ctrl,d121721-210min-0Pi-gtr1-R2,210min,F6,11651,19668,19969,8149.91,39.61,39.06
Rep2-0Pi-Ctrl,d121721-210min-0Pi-gtr1-R2,210min,G6,11864,20532,20853,8766,40.79,38.47
Rep2-0Pi-Ctrl,d121721-210min-0Pi-gtr1-R2,210min,E8,13572,6536,6706,3609.17,50.6,47.5
Rep2-0Pi-Ctrl,d121721-210min-0Pi-gtr1-R2,210min,F8,10017,6833,8397,4031.97,52.83,51.1
Rep2-0Pi-Ctrl,d121721-210min-0Pi-gtr1-R2,210min,G8,10687,7918,10198,4782.1,54.35,49.58
Rep3-0Pi-Ctrl,d011322-240min-0Pi-gtr1-R3,240min,A9,11797,31480,41205,15230.71,45.86,46.51
Rep3-0Pi-Ctrl,d011322-240min-0Pi-gtr1-R3,240min,A10,13253,27732,28111,13343.06,45.18,43.24
Rep3-0Pi-Ctrl,d011322-240min-0Pi-gtr1-R3,240min,A11,9999,8914,10379,5487.42,55.08,51.36
Rep3-0Pi-Ctrl,d011322-240min-0Pi-gtr1-R3,240min,A12,9033,8410,9312,5373.83,57.4,52.09
Rep3-0Pi-Ctrl,d011322-240min-0Pi-gtr1-R3,240min,B9,12051,30293,33175,13840.27,43.47,43.61
Rep3-0Pi-Ctrl,d011322-240min-0Pi-gtr1-R3,240min,B10,12881,21058,23369,9768.3,43.55,41.6
Rep3-0Pi-Ctrl,d011322-240min-0Pi-gtr1-R3,240min,B11,10830,8359,8989,4766.04,52.28,48.14
Rep3-0Pi-Ctrl,d011322-240min-0Pi-gtr1-R3,240min,B12,8573,5631,6708,5621.71,83.76,60
Rep3-0Pi-Ctrl,d011322-240min-0Pi-gtr1-R3,240min,C9,4617,8423,12356,7168.25,75.05,78.4
Rep3-0Pi-Ctrl,d011322-240min-0Pi-gtr1-R3,240min,C10,12737,28325,26228,14796.17,48.62,46.8
Rep3-0Pi-Ctrl,d011322-240min-0Pi-gtr1-R3,240min,C11,3412,2855,3610,3489.35,92.76,72.88
Rep3-0Pi-Ctrl,d011322-240min-0Pi-gtr1-R3,240min,C12,10588,7867,7481,5199.95,59.33,52.66
Rep3-0Pi-Ctrl,d011322-240min-0Pi-gtr1-R3,240min,D9,6060,7476,12826,7501.47,84.06,99.04
Rep3-0Pi-Ctrl,d011322-240min-0Pi-gtr1-R3,240min,D10,14418,27148,30166,12802.49,43.85,42.73
Rep3-0Pi-Ctrl,d011322-240min-0Pi-gtr1-R3,240min,D11,5068,2102,1672,2375.09,87.4,68.84
Rep3-0Pi-Ctrl,d011322-240min-0Pi-gtr1-R3,240min,D12,13286,8440,10196,4901.09,52.43,48.47
Rep3-0Pi-Ctrl,d011322-240min-0Pi-gtr1-R3,240min,E9,3444,2049,3460,2097.15,81.26,75.38
Rep3-0Pi-Ctrl,d011322-240min-0Pi-gtr1-R3,240min,E11,3551,1052,130,1857.16,119.75,102.03
Rep3-0Pi-Ctrl,d011322-240min-0Pi-gtr1-R3,240min,F9,13175,31226,30923,14883.84,43.34,44.43
Rep3-0Pi-Ctrl,d011322-240min-0Pi-gtr1-R3,240min,F11,12949,8233,10384,4900.45,55.55,51.79
Rep3-0Pi-Ctrl,d011322-240min-0Pi-gtr1-R3,240min,G9,13650,32778,42204,16071.92,46.34,44.73
Rep3-0Pi-Ctrl,d011322-240min-0Pi-gtr1-R3,240min,G11,11926,9186,10577,5482.73,55.35,50.19
Rep3-0Pi-Ctrl,d011322-240min-0Pi-gtr1-R3,240min,H9,13522,31293,35649,15025,44.12,46.37
Rep3-0Pi-Ctrl,d011322-240min-0Pi-gtr1-R3,240min,H11,11815,8994,10193,5177.62,52.96,50.76
Rep3-0Pi-Ctrl,d011322-240min-0Pi-gtr1-R3,240min,E10,14198,23285,23388,11623.83,46.74,47.68
Rep3-0Pi-Ctrl,d011322-240min-0Pi-gtr1-R3,240min,F10,14552,22774,23905,11521.48,47.17,46.74
Rep3-0Pi-Ctrl,d011322-240min-0Pi-gtr1-R3,240min,G10,13654,25435,30146,12528.82,46.41,47.53
Rep3-0Pi-Ctrl,d011322-240min-0Pi-gtr1-R3,240min,E12,11115,8048,9314,4724.23,53.1,49.85
Rep3-0Pi-Ctrl,d011322-240min-0Pi-gtr1-R3,240min,F12,11476,7994,9147,5076.09,56.84,52.27
Rep3-0Pi-Ctrl,d011322-240min-0Pi-gtr1-R3,240min,G12,11163,8259,12093,5315.31,57.24,52.02
Rep1-0Pi-Ctrl,d121521-240min-0Pi-gtr1-R1,240min,A9,9921,32916,32431,15622.37,45.16,44.78
Rep1-0Pi-Ctrl,d121521-240min-0Pi-gtr1-R1,240min,A10,9818,33192,38360,14758.69,42.5,42.26
Rep1-0Pi-Ctrl,d121521-240min-0Pi-gtr1-R1,240min,A11,10441,11545,13087,7590.64,58.25,52.82
Rep1-0Pi-Ctrl,d121521-240min-0Pi-gtr1-R1,240min,A12,10672,9525,10993,6503.44,59.38,53.24
Rep1-0Pi-Ctrl,d121521-240min-0Pi-gtr1-R1,240min,B9,10600,31654,35617,13842.35,42.43,39.82
Rep1-0Pi-Ctrl,d121521-240min-0Pi-gtr1-R1,240min,B10,10089,32596,35657,14526.71,43.02,40.53
Rep1-0Pi-Ctrl,d121521-240min-0Pi-gtr1-R1,240min,B11,9668,12089,11857,7636.83,56.18,50.22
Rep1-0Pi-Ctrl,d121521-240min-0Pi-gtr1-R1,240min,B12,9095,7771,8532,5645.09,63.16,53.44
Rep1-0Pi-Ctrl,d121521-240min-0Pi-gtr1-R1,240min,C9,5141,6744,8552,5873.97,79.94,89.78
Rep1-0Pi-Ctrl,d121521-240min-0Pi-gtr1-R1,240min,C10,10538,32047,36538,14990.15,45.1,42.28
Rep1-0Pi-Ctrl,d121521-240min-0Pi-gtr1-R1,240min,C11,2998,4088,4188,7030.13,110.91,75.56
Rep1-0Pi-Ctrl,d121521-240min-0Pi-gtr1-R1,240min,C12,9718,8250,10008,5520.41,59.47,52.22
Rep1-0Pi-Ctrl,d121521-240min-0Pi-gtr1-R1,240min,D9,5790,6718,8254,4644.79,66.88,69.86
Rep1-0Pi-Ctrl,d121521-240min-0Pi-gtr1-R1,240min,D10,11725,27236,31641,12233.22,42.73,40.72
Rep1-0Pi-Ctrl,d121521-240min-0Pi-gtr1-R1,240min,D11,2855,2860,7249,4357.53,102.6,75.94
Rep1-0Pi-Ctrl,d121521-240min-0Pi-gtr1-R1,240min,D12,10974,9754,12841,5538.24,51.5,50.56
Rep1-0Pi-Ctrl,d121521-240min-0Pi-gtr1-R1,240min,E9,1915,1541,1391,1619.67,81.08,68.89
Rep1-0Pi-Ctrl,d121521-240min-0Pi-gtr1-R1,240min,E11,3713,1059,599,1108.18,82.74,70.28
Rep1-0Pi-Ctrl,d121521-240min-0Pi-gtr1-R1,240min,F9,12730,36562,37452,14253.54,37.27,37.31
Rep1-0Pi-Ctrl,d121521-240min-0Pi-gtr1-R1,240min,F11,10244,11921,12336,6831.52,51.31,48.27
Rep1-0Pi-Ctrl,d121521-240min-0Pi-gtr1-R1,240min,G9,12841,34107,39318,14099.44,39.45,39.12
Rep1-0Pi-Ctrl,d121521-240min-0Pi-gtr1-R1,240min,G11,9574,11746,13366,7452.02,55.51,50.98
Rep1-0Pi-Ctrl,d121521-240min-0Pi-gtr1-R1,240min,H9,12387,33357,37400,13156.9,38.07,39.12
Rep1-0Pi-Ctrl,d121521-240min-0Pi-gtr1-R1,240min,H11,9256,10374,9840,6565.53,55.48,52.01
Rep2-0Pi-Ctrl,d121721-240min-0Pi-gtr1-R2,240min,A9,10944,34953,35625,14670.31,40.89,36.85
Rep2-0Pi-Ctrl,d121721-240min-0Pi-gtr1-R2,240min,A10,11145,36501,40295,16326.72,44.24,38.28
Rep2-0Pi-Ctrl,d121721-240min-0Pi-gtr1-R2,240min,A11,9748,11138,12338,6966.63,56.13,52.69
Rep2-0Pi-Ctrl,d121721-240min-0Pi-gtr1-R2,240min,A12,9280,9454,11205,5416.23,52.54,50.52
Rep2-0Pi-Ctrl,d121721-240min-0Pi-gtr1-R2,240min,B9,10549,32775,36523,13899.56,42.27,35.95
Rep2-0Pi-Ctrl,d121721-240min-0Pi-gtr1-R2,240min,B10,10697,34103,36571,14891.17,42.66,38.37
Rep2-0Pi-Ctrl,d121721-240min-0Pi-gtr1-R2,240min,B11,10561,10350,13353,5827.16,51.33,50.54
Rep2-0Pi-Ctrl,d121721-240min-0Pi-gtr1-R2,240min,B12,9418,6985,7721,5533.05,68.77,56.6
Rep2-0Pi-Ctrl,d121721-240min-0Pi-gtr1-R2,240min,C9,3548,5895,7864,4686.98,72.47,81.81
Rep2-0Pi-Ctrl,d121721-240min-0Pi-gtr1-R2,240min,C10,10124,35194,36532,15229.16,42.01,38.47
Rep2-0Pi-Ctrl,d121721-240min-0Pi-gtr1-R2,240min,C11,1940,1618,1133,1352.77,69.79,58.09
Rep2-0Pi-Ctrl,d121721-240min-0Pi-gtr1-R2,240min,C12,9175,8882,10196,5123.96,53.06,51.66
Rep2-0Pi-Ctrl,d121721-240min-0Pi-gtr1-R2,240min,D9,3934,4435,9495,4320.34,82.67,102.46
Rep2-0Pi-Ctrl,d121721-240min-0Pi-gtr1-R2,240min,D10,10608,36598,40241,17274.96,46.47,40.37
Rep2-0Pi-Ctrl,d121721-240min-0Pi-gtr1-R2,240min,D11,2902,1447,1177,1279.33,72.3,60.57
Rep2-0Pi-Ctrl,d121721-240min-0Pi-gtr1-R2,240min,D12,10217,9355,10782,5416.61,52.9,49.38
Rep2-0Pi-Ctrl,d121721-240min-0Pi-gtr1-R2,240min,E9,4159,1394,759,1390.78,80.08,63.6
Rep2-0Pi-Ctrl,d121721-240min-0Pi-gtr1-R2,240min,E11,3985,1296,1128,550.2,39.54,38.09
Rep2-0Pi-Ctrl,d121721-240min-0Pi-gtr1-R2,240min,F9,11696,31911,31658,14189.67,42.97,40.25
Rep2-0Pi-Ctrl,d121721-240min-0Pi-gtr1-R2,240min,F11,11219,8319,11421,5162.3,58.14,54.82
Rep2-0Pi-Ctrl,d121721-240min-0Pi-gtr1-R2,240min,G9,11394,32032,34809,14551.5,44.11,40.38
Rep2-0Pi-Ctrl,d121721-240min-0Pi-gtr1-R2,240min,G11,10467,9370,11620,4913.62,48.43,46.08
Rep2-0Pi-Ctrl,d121721-240min-0Pi-gtr1-R2,240min,H9,11310,28069,34033,14606.36,51.03,47.43
Rep2-0Pi-Ctrl,d121721-240min-0Pi-gtr1-R2,240min,H11,10990,9436,9491,5617.75,55.24,52.63
Rep2-0Pi-Ctrl,d121721-240min-0Pi-gtr1-R2,240min,E10,12202,18849,19966,7930.76,41.01,36.38
Rep2-0Pi-Ctrl,d121721-240min-0Pi-gtr1-R2,240min,F10,12905,20645,20419,8494.51,39.33,37.87
Rep2-0Pi-Ctrl,d121721-240min-0Pi-gtr1-R2,240min,G10,11899,21003,23927,8658.43,39.62,37.82
Rep2-0Pi-Ctrl,d121721-240min-0Pi-gtr1-R2,240min,E12,11491,7714,8254,4533.33,52.85,50.41
Rep2-0Pi-Ctrl,d121721-240min-0Pi-gtr1-R2,240min,F12,10441,8783,8831,6022.4,59.47,56.97
Rep2-0Pi-Ctrl,d121721-240min-0Pi-gtr1-R2,240min,G12,10787,8380,9490,5767.76,60.13,53.98
