GeneID	S3	S4	S19	S20	S20prime
CAGL0G09801g	488	636	139	220	245
CAGL0G09823g	328	462	385	454	600
CAGL0G09845g	155	247	100	136	189
CAGL0G09867g	303	381	276	301	426
CAGL0G09889g	314	411	255	263	326
CAGL0G09911g	809	1019	573	666	829
CAGL0G09933g	138	215	78	103	133
CAGL0G09955g	771	1045	338	580	847
CAGL0G09977g	356	434	7001	9223	11945
CAGL0G09999g	103	89	323	426	458
CAGL0G10021g	88	129	78	88	156
CAGL0G10043g	965	1136	155	217	286
CAGL0G10065g	182	253	221	283	369
CAGL0G10087g	524	658	777	1043	1317
CAGL0G10109g	741	892	158	211	218
CAGL0G10131g	1016	1304	2958	4184	5158
CAGL0G10153g	870	1119	2688	3506	4452
CAGL0G10197g	0	0	4	2	6
CAGL0H00220g	540	671	469	539	672
CAGL0H00242g	1771	2241	1948	2523	2943
CAGL0H00264g	126	187	269	336	446
CAGL0H00286g	244	370	265	318	435
CAGL0H00308g	242	301	327	379	496
CAGL0H00330g	340	375	1060	1288	1613
CAGL0H00341r	1	1	2	4	9
CAGL0H00352g	35	26	65	91	96
CAGL0H00374g	90	125	225	283	367
CAGL0H00396g	356	452	303	425	507
CAGL0H00418g	160	240	124	173	246
CAGL0H00440g	744	1123	428	702	845
CAGL0H00462g	24908	29277	466	462	510
CAGL0H00484g	246	301	559	715	886
CAGL0H00506g	3649	4370	7712	11351	14569
CAGL0H00528g	52	52	559	888	1047
CAGL0H00550g	296	369	211	259	343
CAGL0H00572g	700	1060	918	1095	1343
CAGL0H00594g	159	231	175	251	267
CAGL0H00616g	338	384	372	485	638
CAGL0H00638g	137	175	109	125	154
CAGL0H00660g	232	326	260	320	406
CAGL0H00682g	241	297	2147	4155	5135
CAGL0H00704g	211	375	3349	4111	5447
CAGL0H00737g	297	451	832	1146	1422
CAGL0H00759g	6	7	20	20	25
CAGL0H00781g	228	302	1412	2013	2419
CAGL0H00803g	231	306	478	655	973
CAGL0H00825g	141	166	129	121	170
CAGL0H00847g	442	582	111	170	201
CAGL0H00869g	1242	1616	802	979	1311
CAGL0H00891g	901	1111	1079	1371	1684
CAGL0H00913g	12	20	1	13	10
CAGL0H00935g	622	946	153	233	284
CAGL0H00957g	1943	2562	393	565	691
CAGL0H00979g	138	204	600	811	1058
CAGL0H01001g	1023	1415	456	768	1089
CAGL0H01023g	147	205	157	154	214
CAGL0H01045g	136	165	223	274	362
CAGL0H01067g	133	142	90	102	128
CAGL0H01089g	560	750	1065	1252	1627
CAGL0H01111g	28	30	41	45	51
CAGL0H01144g	8	10	11	10	9
CAGL0H01177g	210	200	1380	1675	2272
CAGL0H01199g	392	625	627	825	1038
CAGL0H01221g	258	293	436	489	642
CAGL0H01243g	202	270	299	381	484
CAGL0H01265g	594	708	831	1011	1295
CAGL0H01287g	1179	1462	2406	3544	4265
CAGL0H01309g	298	419	1156	1609	2270
CAGL0H01331g	251	320	202	273	309
CAGL0H01353g	417	475	1059	1497	1934
CAGL0H01375g	726	855	1336	1633	2091
CAGL0H01397g	1078	1347	3287	4719	5727
CAGL0H01419g	695	904	144	212	290
CAGL0H01441g	615	821	319	419	490
CAGL0H01463g	343	352	178	260	309
CAGL0H01485g	238	309	293	375	485
CAGL0H01507g	261	317	219	289	379
CAGL0H01529g	1104	1525	3087	4207	5716
CAGL0H01551g	391	421	248	296	421
CAGL0H01573g	125	168	102	115	141
CAGL0H01595g	283	401	313	396	525
CAGL0H01606g	135	179	875	1355	1762
CAGL0H01617g	92	107	112	230	310
CAGL0H01639g	118	192	310	395	462
CAGL0H01661g	13	29	52	73	98
CAGL0H01683g	200	240	172	221	269
CAGL0H01705g	802	1066	600	539	775
CAGL0H01727g	2195	2808	2832	3792	4748
CAGL0H01749g	40	68	95	109	137
CAGL0H01771g	173	255	268	361	498
CAGL0H01793g	187	226	226	309	363
CAGL0H01815g	426	546	547	725	897
CAGL0H01837g	193	298	899	2073	2860
CAGL0H01859g	106	128	178	275	317
CAGL0H01881g	153	182	211	346	458
CAGL0H01947g	112	161	161	339	438
CAGL0H02035g	94	152	119	237	240
CAGL0H02057g	2130	2787	196	325	439
CAGL0H02079g	394	513	74	110	133
CAGL0H02101g	43	40	4979	5742	7684
CAGL0H02123g	124	154	273	360	433
CAGL0H02145g	118	169	93	148	179
CAGL0H02167g	51	84	63	119	123
CAGL0H02189g	242	270	18	23	21
CAGL0H02211g	186	222	80	106	123
CAGL0H02233g	199	249	525	652	873
CAGL0H02255g	516	522	720	936	1044
CAGL0H02277g	2	5	5	7	7
CAGL0H02299g	98	135	124	176	213
CAGL0H02321g	258	321	617	804	1073
CAGL0H02343g	157	207	400	519	649
CAGL0H02365g	78	101	181	237	327
CAGL0H02387g	106	101	6254	7930	10168
CAGL0H02409g	3309	3799	832	999	1240
CAGL0H02431g	162	235	22	35	54
CAGL0H02453g	676	872	740	1011	1285
CAGL0H02475g	202	239	436	540	712
CAGL0H02491g	374	567	1613	2403	2767
CAGL0H02497g	317	452	250	403	478
CAGL0H02519g	138	169	720	1141	1376
CAGL0H02541g	174	271	109	118	174
CAGL0H02563g	91	112	1004	1288	1646
CAGL0H02585g	361	583	5724	7528	10154
CAGL0H02607g	885	1184	231	288	308
CAGL0H02651g	428	536	267	333	451
CAGL0H02673g	293	386	117	126	164
CAGL0H02695g	125	160	1401	1880	2238
CAGL0H02717g	12	16	127	154	193
CAGL0H02739g	345	373	524	666	839
CAGL0H02783g	601	772	242	362	471
CAGL0H02805g	448	537	408	513	702
CAGL0H02827g	296	413	449	642	767
CAGL0H02849g	149	214	108	112	148
CAGL0H02871g	220	263	236	333	437
CAGL0H02893g	110	133	1526	2075	2529
CAGL0H02937g	985	1365	124	174	191
CAGL0H02959g	10	23	26	23	35
CAGL0H03003g	271	338	1000	1345	1789
CAGL0H03025g	288	410	297	357	463
CAGL0H03047g	113	142	105	118	147
CAGL0H03069g	877	1133	591	794	975
CAGL0H03091g	184	280	552	744	981
CAGL0H03113g	70	94	370	571	730
CAGL0H03135g	1	3	6	5	8
CAGL0H03157g	357	507	628	801	1011
CAGL0H03179g	149	155	239	302	403
CAGL0H03201g	123	175	180	239	307
CAGL0H03223g	284	400	618	823	1067
CAGL0H03245g	335	420	421	512	682
CAGL0H03267g	673	897	978	1337	1725
CAGL0H03289g	104	111	713	841	1096
CAGL0H03311g	2	3	68	92	102
CAGL0H03333g	244	302	605	724	930
CAGL0H03355g	95	108	110	130	180
CAGL0H03377g	1121	1265	71	78	126
CAGL0H03399g	2091	2739	1478	1773	2130
CAGL0H03416r	3	1	6	7	4
CAGL0H03421g	99	153	216	258	336
CAGL0H03443g	339	418	421	608	745
CAGL0H03465g	16	24	17	32	26
CAGL0H03487g	1112	1427	693	1051	1267
CAGL0H03509g	434	549	296	358	517
CAGL0H03531g	821	911	1278	1475	2071
CAGL0H03553g	1059	1373	678	945	1149
CAGL0H03575g	12	18	17	38	41
CAGL0H03597g	535	681	597	730	855
CAGL0H03619g	82	90	317	390	463
CAGL0H03641g	988	1196	685	812	1143
CAGL0H03663g	73	93	593	743	917
CAGL0H03685g	4749	5692	274	337	461
CAGL0H03707g	813	344	1062	1423	1797
CAGL0H03729g	349	490	610	1019	1356
CAGL0H03751g	695	879	740	925	1187
CAGL0H03773g	1126	1483	59	85	115
CAGL0H03795g	304	357	1099	1246	1696
CAGL0H03817g	590	743	816	1039	1258
CAGL0H03839g	424	432	501	749	920
CAGL0H03861g	536	717	833	1134	1424
CAGL0H03883g	673	741	1721	2069	2630
CAGL0H03905g	4059	4881	3557	4048	5217
CAGL0H03927g	182	266	384	554	652
CAGL0H03938g	139	194	248	299	441
CAGL0H03949g	281	368	351	438	580
CAGL0H03971g	71	125	2571	3646	5008
CAGL0H03993g	1596	2181	5147	7298	9388
CAGL0H04037g	44	50	311	393	441
CAGL0H04081g	2831	3743	1290	1562	2029
CAGL0H04103g	309	458	768	1150	1475
CAGL0H04125g	1198	1443	5493	6652	8431
CAGL0H04147g	27	36	14	18	23
CAGL0H04169g	890	1115	749	963	1230
CAGL0H04191g	764	947	2102	3079	3645
CAGL0H04213g	793	1030	506	741	909
CAGL0H04235g	342	499	68	110	101
CAGL0H04301g	1210	1530	2197	2497	3420
CAGL0H04323g	485	708	1185	1527	2017
CAGL0H04345g	173	209	185	285	380
CAGL0H04367g	242	378	244	346	453
CAGL0H04389g	125	167	305	370	525
CAGL0H04411g	627	774	256	268	344
CAGL0H04455g	160	184	209	285	333
CAGL0H04477g	227	255	438	524	674
CAGL0H04499g	94	146	257	400	464
CAGL0H04521g	10873	12504	562	627	758
CAGL0H04543g	65	99	410	564	755
CAGL0H04565g	505	561	930	1135	1469
CAGL0H04587g	226	313	245	309	406
CAGL0H04609g	332	403	262	345	509
CAGL0H04631g	308	362	644	792	1014
CAGL0H04653g	1684	2036	1131	1702	2300
CAGL0H04675g	2330	2998	512	673	820
CAGL0H04691g	211	201	382	450	616
CAGL0H04697g	941	1164	1028	1568	1920
CAGL0H04719g	78	121	401	526	794
CAGL0H04741g	1468	1753	1981	2259	2988
CAGL0H04763g	2010	2509	1039	1546	1890
CAGL0H04785g	169	232	764	936	1140
CAGL0H04807g	233	300	30	31	47
CAGL0H04829g	24	46	12	21	23
CAGL0H04851g	72	81	175	234	267
CAGL0H04873g	42	62	244	335	443
CAGL0H04895g	34	44	44	54	66
CAGL0H04917g	89	114	52	80	85
CAGL0H04939g	1	0	32	50	79
CAGL0H04961g	1741	2104	2682	3473	4600
CAGL0H04983g	178	204	1270	1415	1799
CAGL0H05005g	278	341	583	690	926
CAGL0H05027g	230	287	266	288	330
CAGL0H05049g	303	293	684	819	981
CAGL0H05071g	181	245	231	277	349
CAGL0H05093g	842	1184	432	570	736
CAGL0H05115g	65	64	95	87	121
CAGL0H05137g	3734	6132	394	444	536
CAGL0H05159g	1135	1233	895	1112	1451
CAGL0H05181g	55	51	173	203	241
CAGL0H05203g	126	136	189	246	282
CAGL0H05225g	95	126	222	303	403
CAGL0H05247g	181	268	59	59	104
CAGL0H05269g	254	361	420	571	736
CAGL0H05291g	170	237	373	498	614
CAGL0H05313g	177	211	228	320	427
CAGL0H05335g	99	160	258	330	429
CAGL0H05357g	166	227	356	520	605
CAGL0H05379g	431	512	1135	1645	2071
CAGL0H05401g	12	14	17	30	45
CAGL0H05423g	95	132	148	241	271
CAGL0H05445g	12323	15925	21832	26790	35482
CAGL0H05489g	1158	1312	2617	3355	3962
CAGL0H05511g	601	743	72	83	103
CAGL0H05533g	857	1084	717	857	1101
CAGL0H05555g	358	496	151	187	260
CAGL0H05577g	769	1017	785	1097	1320
CAGL0H05599g	387	460	1058	1239	1749
CAGL0H05621g	379	532	420	555	678
CAGL0H05643g	6076	7592	414	485	586
CAGL0H05665g	763	943	2845	3547	4492
CAGL0H05687g	225	311	161	248	255
CAGL0H05709g	1226	1563	33	55	43
CAGL0H05731g	775	1102	340	412	495
CAGL0H05753g	110	144	286	398	468
CAGL0H05764g	116	184	134	151	189
CAGL0H05775g	137	194	664	785	972
CAGL0H05797g	527	690	674	976	1263
CAGL0H05819g	89	108	137	168	231
CAGL0H05841g	52	74	278	404	581
CAGL0H05863g	387	537	167	218	250
CAGL0H05885g	332	384	306	419	517
CAGL0H05907g	174	176	678	851	1025
CAGL0H05929g	555	677	210	289	363
CAGL0H05951g	109	154	432	631	747
CAGL0H05973g	109	134	26	35	40
CAGL0H05995g	4	10	9	12	8
CAGL0H06017g	101	114	59	143	185
CAGL0H06039g	0	1	1	2	0
CAGL0H06105g	1128	1425	1851	2431	3240
CAGL0H06127g	803	839	582	661	807
CAGL0H06149g	732	878	857	1099	1206
CAGL0H06171g	321	445	323	384	479
CAGL0H06193g	393	486	115	146	159
CAGL0H06215g	635	891	822	1197	1363
CAGL0H06237g	34	43	75	87	115
CAGL0H06259g	199	230	800	1187	1361
CAGL0H06281g	570	614	1412	1777	2237
CAGL0H06303g	235	391	407	551	710
CAGL0H06325g	38	50	53	86	106
CAGL0H06347g	59	81	121	160	176
CAGL0H06369g	2096	2550	485	655	957
CAGL0H06391g	263	369	381	500	664
CAGL0H06413g	1068	1492	1882	2850	3932
CAGL0H06435g	103	105	113	149	178
CAGL0H06457g	813	1109	1457	1992	2484
CAGL0H06468r	3	10	6	12	7
CAGL0H06479g	326	364	320	441	579
CAGL0H06501g	209	291	480	702	852
CAGL0H06523g	447	700	529	680	921
CAGL0H06545g	25	24	272	405	517
CAGL0H06567g	292	383	329	446	457
CAGL0H06589g	80	70	119	160	195
CAGL0H06611g	253	320	610	783	897
CAGL0H06622g	3	4	11	4	7
CAGL0H06633g	19	20	120	212	276
CAGL0H06655g	169	210	405	668	803
CAGL0H06677g	369	505	1012	1400	1906
CAGL0H06699g	213	313	2710	3534	4673
CAGL0H06721g	193	226	368	517	582
CAGL0H06732g	110	144	284	346	520
CAGL0H06743g	395	524	1477	2050	2606
CAGL0H06765g	100	133	473	591	679
CAGL0H06787g	64	103	722	1134	1521
CAGL0H06809g	101	113	212	278	390
CAGL0H06831g	95	136	599	770	1064
CAGL0H06853g	165	222	58	93	95
CAGL0H06875g	202	267	190	256	303
CAGL0H06897g	195	238	111	161	198
CAGL0H06919g	630	678	977	1228	1515
CAGL0H06941g	89	107	133	181	233
CAGL0H06963g	184	219	109	122	197
CAGL0H06985g	729	879	140	153	214
CAGL0H07007g	749	983	1851	2511	3509
CAGL0H07023g	529	676	1300	1931	2235
CAGL0H07029g	676	735	1144	1443	1784
CAGL0H07051g	821	1134	196	300	370
CAGL0H07073g	12	38	22	50	29
CAGL0H07095g	580	680	948	1218	1492
CAGL0H07117g	168	209	304	373	504
CAGL0H07139g	97	137	145	174	263
CAGL0H07161g	91	129	19	29	30
CAGL0H07183g	398	466	62	73	94
CAGL0H07205g	506	623	119	149	173
CAGL0H07227g	389	413	880	1067	1322
CAGL0H07249g	984	1244	166	226	295
CAGL0H07271g	89	134	4	6	6
CAGL0H07293g	128	168	227	277	375
CAGL0H07315g	46	80	102	180	218
CAGL0H07337g	12	9	60	85	122
CAGL0H07359g	299	341	826	991	1185
CAGL0H07381g	89	91	112	186	207
CAGL0H07403g	1850	2462	1564	1835	2338
CAGL0H07425g	490	651	110	173	202
CAGL0H07447g	156	186	273	347	405
CAGL0H07469g	3	4	127	149	215
CAGL0H07491g	314	278	481	766	884
CAGL0H07513g	750	922	897	1049	1309
CAGL0H07535g	260	315	311	526	636
CAGL0H07557g	287	375	490	694	884
CAGL0H07579g	4942	5693	811	1128	1641
CAGL0H07601g	6	7	101	121	150
CAGL0H07623g	82	100	164	220	289
CAGL0H07645g	0	5	4	7	10
CAGL0H07667g	141	160	205	286	363
CAGL0H07689g	150	162	108	193	197
CAGL0H07711g	615	713	682	883	1077
CAGL0H07733g	199	281	227	294	339
CAGL0H07755g	396	531	882	1208	1517
CAGL0H07777g	409	555	837	1100	1348
CAGL0H07799g	162	211	385	490	604
CAGL0H07821g	627	670	266	400	420
CAGL0H07843g	167	200	471	536	679
CAGL0H07865g	321	383	415	541	657
CAGL0H07887g	519	748	1352	1713	2260
CAGL0H07909g	348	415	996	1292	1519
CAGL0H07931g	302	377	146	181	269
CAGL0H07953g	352	514	595	698	932
CAGL0H07975g	1460	1924	78	102	110
CAGL0H07997g	74	83	105	102	133
CAGL0H08019g	552	710	55	91	131
CAGL0H08041g	228	239	309	387	459
CAGL0H08063g	89	105	669	878	1206
CAGL0H08085g	252	341	172	204	245
CAGL0H08107g	78	104	59	82	118
CAGL0H08129g	105	97	258	352	401
CAGL0H08173g	164	124	2116	3176	3889
CAGL0H08195g	1721	1584	1794	2477	3137
CAGL0H08217g	33	57	66	65	71
CAGL0H08239g	327	396	523	677	876
CAGL0H08261g	13	23	314	511	641
CAGL0H08283g	769	726	1525	1810	2275
CAGL0H08305g	282	291	1328	1985	2568
CAGL0H08327g	14439	16219	29674	38354	52034
CAGL0H08349g	285	362	111	181	226
CAGL0H08371g	995	1140	1452	1821	2468
CAGL0H08393g	372	424	122	199	240
CAGL0H08415g	373	460	15	16	19
CAGL0H08437g	156	228	398	557	645
CAGL0H08459g	244	294	409	519	590
CAGL0H08481g	273	376	454	648	731
CAGL0H08503g	501	626	1118	1524	2079
CAGL0H08525g	61	85	54	126	154
CAGL0H08541g	1646	1729	1483	1759	2337
CAGL0H08547g	249	314	426	608	760
CAGL0H08558g	82	129	425	629	808
CAGL0H08580g	394	508	168	214	286
CAGL0H08602g	143	190	673	811	1032
CAGL0H08624g	63	77	72	102	124
CAGL0H08690g	172	230	209	266	344
CAGL0H08712g	129	165	166	169	224
CAGL0H08734g	6049	7637	236	307	426
CAGL0H08778g	125	170	1124	1692	1924
CAGL0H08800g	861	1088	332	438	555
CAGL0H08822g	408	567	299	387	494
CAGL0H08844g	133	169	5476	6983	8693
CAGL0H08866g	395	518	381	509	714
CAGL0H08888g	34	47	723	1129	1386
CAGL0H08910g	2	1	0	2	2
CAGL0H08932g	1710	2186	2648	3276	4393
CAGL0H08954g	160	154	220	331	403
CAGL0H08976g	23435	26594	761	907	1122
CAGL0H08998g	199	292	370	480	603
CAGL0H09020g	639	773	385	478	557
CAGL0H09042g	133	191	225	269	339
CAGL0H09064g	7218	9137	519	414	488
CAGL0H09086g	186	270	383	501	651
CAGL0H09108g	876	1054	2160	3200	4124
CAGL0H09130g	865	1300	828	1227	1273
CAGL0H09152g	214	262	286	466	681
CAGL0H09174g	73	108	243	386	476
CAGL0H09196g	2060	2515	1130	1309	1699
CAGL0H09218g	400	587	871	1627	2111
CAGL0H09240g	139	205	271	341	403
CAGL0H09262g	8	9	100	118	118
CAGL0H09306g	236	304	670	900	1163
CAGL0H09328g	700	842	2043	2870	3580
CAGL0H09350g	650	819	474	672	862
CAGL0H09372g	3333	4118	1441	1731	2160
CAGL0H09394g	53	61	95	156	149
CAGL0H09416g	338	439	1234	1583	2120
CAGL0H09438g	189	277	201	227	323
CAGL0H09460g	41	57	361	521	642
CAGL0H09504g	83	141	275	333	392
CAGL0H09526g	273	362	248	355	413
CAGL0H09548g	604	666	926	1142	1534
CAGL0H09614g	5	10	1	1	3
CAGL0H09636g	129	200	426	637	855
CAGL0H09658g	1470	1794	1121	1384	1848
CAGL0H09680g	359	480	977	1198	1566
CAGL0H09702g	189	297	207	293	417
CAGL0H09724g	1301	1709	61	94	111
CAGL0H09746g	229	329	209	258	306
CAGL0H09768g	546	585	513	638	813
CAGL0H09812g	383	487	1047	1505	1921
CAGL0H09834g	2226	2546	1485	1391	1845
CAGL0H09856g	1044	1320	865	858	972
CAGL0H09878g	3808	4670	2707	3310	4717
CAGL0H09922g	0	4	3	4	8
CAGL0H09944g	176	246	1107	1578	1999
CAGL0H09966g	69	92	128	207	250
CAGL0H09988g	110	157	143	185	220
CAGL0H10010g	1	3	22	47	61
CAGL0H10032g	477	654	2235	3438	4616
CAGL0H10054g	237	287	740	1884	2576
CAGL0H10076g	3976	5775	7243	10735	13124
CAGL0H10098g	209	275	123	182	226
CAGL0H10120g	33	64	757	911	1230
CAGL0H10142g	4386	5830	1025	1021	1408
CAGL0H10164g	12	48	85	151	165
CAGL0H10186g	343	438	840	1112	1368
CAGL0H10202g	293	360	321	397	506
CAGL0H10208g	120	172	455	680	635
CAGL0H10230g	170	234	168	217	250
CAGL0H10252g	452	615	26	34	55
CAGL0H10274g	159	252	290	408	533
CAGL0H10296g	154	248	318	354	450
CAGL0H10318g	191	245	126	183	247
CAGL0H10340g	28	44	27	35	43
CAGL0H10362g	146	223	1365	1663	2084
CAGL0H10384g	381	542	142	155	211
CAGL0H10406g	732	908	217	286	350
CAGL0H10428g	154	204	684	941	1118
CAGL0H10450g	1	2	1	2	5
CAGL0H10472g	324	382	744	1142	1434
CAGL0H10494g	569	773	659	765	977
CAGL0H10516g	512	667	348	515	572
CAGL0H10538g	128	141	279	339	398
CAGL0H10560g	254	314	227	283	369
CAGL0H10582g	860	1168	647	817	1132
CAGL0H10604g	1413	1573	631	730	868
CAGL0I00110g	6	6	9	10	10
CAGL0I00220g	3	2	2	1	2
CAGL0I00242g	157	312	56	105	139
CAGL0I00264g	283	360	358	475	610
CAGL0I00286g	83	83	53	60	88
CAGL0I00308g	214	266	342	490	650
CAGL0I00330g	191	228	560	691	889
CAGL0I00352g	628	774	827	1086	1348
CAGL0I00374g	147	179	332	464	513
CAGL0I00396g	1	1	0	3	2
CAGL0I00418g	5185	7087	12164	17462	21260
CAGL0I00440g	931	1159	926	1115	1359
CAGL0I00462g	324	545	523	552	844
CAGL0I00484g	377	234	714	565	722
CAGL0I00506g	103	138	375	422	539
CAGL0I00528g	116	165	155	186	244
CAGL0I00550g	35	43	280	316	395
CAGL0I00572g	607	758	1243	1805	2161
CAGL0I00594g	2961	3988	1407	2170	3188
CAGL0I00616g	429	547	362	486	629
CAGL0I00638g	82	117	462	600	746
CAGL0I00660g	273	327	417	573	681
CAGL0I00682g	124	178	164	208	308
CAGL0I00704g	813	1016	1465	1884	2359
CAGL0I00726g	1	1	23	50	43
CAGL0I00748g	1612	2021	6007	9738	12533
CAGL0I00770g	327	353	328	365	539
CAGL0I00792g	7486	8905	158	188	236
CAGL0I00814g	7718	9000	341	422	609
CAGL0I00836g	208	209	652	891	1119
CAGL0I00858g	198	244	182	249	336
CAGL0I00880g	275	411	221	309	366
CAGL0I00902g	26	51	117	119	174
CAGL0I00924g	477	593	1791	2258	2874
CAGL0I00946g	451	514	451	593	726
CAGL0I00968g	299	373	338	438	469
CAGL0I00990g	153	145	178	233	295
CAGL0I01012g	79	85	280	389	458
CAGL0I01034g	304	412	834	1122	1424
CAGL0I01056g	409	529	320	395	524
CAGL0I01078g	1759	2336	2988	4222	5745
CAGL0I01100g	248	327	2813	3783	4706
CAGL0I01122g	1166	1346	6571	8708	11274
CAGL0I01144g	78	105	275	337	404
CAGL0I01166g	566	589	237	320	349
CAGL0I01188g	527	724	811	935	1272
CAGL0I01210g	171	170	342	409	536
CAGL0I01232g	714	940	440	471	644
CAGL0I01254g	455	599	106	159	236
CAGL0I01276g	127	196	547	729	831
CAGL0I01298g	479	695	1018	1234	1607
CAGL0I01320g	388	607	843	1197	1546
CAGL0I01342g	2759	3590	2422	3534	4358
CAGL0I01364g	152	187	141	317	311
CAGL0I01386g	352	497	1688	2470	2955
CAGL0I01408g	1265	1793	5205	7167	8814
CAGL0I01430g	1070	1548	633	969	1403
CAGL0I01474g	340	487	243	315	418
CAGL0I01496g	816	781	2868	3508	4319
CAGL0I01518g	185	268	647	888	1176
CAGL0I01562g	1129	1423	1977	2482	3462
CAGL0I01584g	610	732	428	579	763
CAGL0I01606g	604	848	118	134	214
CAGL0I01628g	432	513	724	855	1098
CAGL0I01650g	120	173	477	705	749
CAGL0I01672g	73	99	383	558	680
CAGL0I01694g	328	408	455	594	734
CAGL0I01782g	174	212	426	553	693
CAGL0I01804g	510	628	838	1066	1407
CAGL0I01826g	482	678	98	122	168
CAGL0I01848g	402	548	1046	1559	1852
CAGL0I01870g	55	77	316	434	551
CAGL0I01892g	149	172	167	187	249
CAGL0I01914g	268	348	483	599	817
CAGL0I01936g	4	3	1	2	2
CAGL0I01958g	115	154	92	124	143
CAGL0I01980g	202	329	2036	2699	3250
CAGL0I02002g	191	238	455	531	661
CAGL0I02024g	17	40	108	137	206
CAGL0I02046g	66	77	605	671	826
CAGL0I02090g	483	662	986	1242	1502
CAGL0I02112g	118	130	231	313	390
CAGL0I02134g	7	16	53	73	56
CAGL0I02156g	646	766	961	1302	1371
CAGL0I02178g	996	1275	534	551	825
CAGL0I02200g	847	1201	2753	3752	5138
CAGL0I02222g	347	424	168	224	294
CAGL0I02244g	206	317	167	200	279
CAGL0I02266g	406	530	461	607	771
CAGL0I02288g	159	191	173	221	309
CAGL0I02310g	177	195	86	116	160
CAGL0I02332g	136	204	199	289	386
CAGL0I02354g	524	691	163	222	290
CAGL0I02376g	104	136	10	13	11
CAGL0I02398g	1392	1666	42	53	65
CAGL0I02420g	46	94	309	429	510
CAGL0I02442g	777	974	1299	1651	2255
CAGL0I02464g	156	207	132	226	343
CAGL0I02486g	58890	68751	96492	128866	176741
CAGL0I02508g	274	354	158	221	342
CAGL0I02530g	342	430	2638	3358	4432
CAGL0I02552g	214	197	268	331	458
CAGL0I02574g	1249	1834	359	385	492
CAGL0I02596g	0	0	0	0	0
CAGL0I02662g	166	188	283	409	499
CAGL0I02684g	426	514	153	193	241
CAGL0I02706g	218	261	364	396	467
CAGL0I02728g	133	192	330	426	532
CAGL0I02750g	335	440	821	1079	1382
CAGL0I02772g	262	326	235	286	385
CAGL0I02794g	85	115	436	542	703
CAGL0I02816g	247	312	341	429	561
CAGL0I02838g	222	268	294	474	545
CAGL0I02860g	253	325	272	425	529
CAGL0I02882g	181	260	87	99	157
CAGL0I02904g	526	697	726	945	1159
CAGL0I02926g	1728	2265	227	279	370
CAGL0I02948g	146	224	281	582	694
CAGL0I02970g	603	751	1083	1469	2069
CAGL0I02992g	619	754	225	343	376
CAGL0I03014g	99	84	49	54	59
CAGL0I03036g	557	604	1078	1146	1547
CAGL0I03102g	738	876	1111	1535	1883
CAGL0I03168g	6	20	51	74	91
CAGL0I03190g	1066	1375	3042	4185	5295
CAGL0I03212g	186	245	125	169	228
CAGL0I03234g	2460	3104	280	365	514
CAGL0I03256g	101	121	103	163	200
CAGL0I03300g	362	410	561	773	980
CAGL0I03322g	4274	4260	2814	3306	4289
CAGL0I03344g	410	591	80	89	106
CAGL0I03366g	637	790	151	212	244
CAGL0I03388g	210	319	143	246	298
CAGL0I03410g	496	628	523	676	885
CAGL0I03432g	19	20	18	25	17
CAGL0I03454g	907	1120	984	1362	1920
CAGL0I03476g	199	258	293	393	456
CAGL0I03498g	243	347	643	972	1197
CAGL0I03520g	137	127	185	202	243
CAGL0I03542g	221	279	165	211	249
CAGL0I03564g	221	272	225	242	291
CAGL0I03586g	2	2	3	4	1
CAGL0I03608g	780	1052	45	72	88
CAGL0I03630g	551	730	50	66	84
CAGL0I03652g	114	177	395	542	636
CAGL0I03674g	962	1121	1585	1933	2501
CAGL0I03696g	106	162	440	564	842
CAGL0I03718g	2013	2295	2974	3876	4960
CAGL0I03740g	645	884	745	1177	1539
CAGL0I03762g	1466	1852	974	1488	1835
CAGL0I03784g	364	465	362	450	623
CAGL0I03806g	443	568	387	530	656
CAGL0I03828g	1450	1793	1416	1704	2006
CAGL0I03850g	249	322	271	280	363
CAGL0I03872g	118	140	406	589	684
CAGL0I03894g	423	545	184	241	253
CAGL0I03916g	2218	2881	3451	4373	6039
CAGL0I03938g	911	1163	2028	2668	3360
CAGL0I03960g	1927	2396	5738	7577	9511
CAGL0I04004g	68	80	347	505	687
CAGL0I04015r	6	9	47	84	103
CAGL0I04026g	235	256	174	251	277
CAGL0I04048g	21	36	174	231	296
CAGL0I04070g	723	931	759	921	993
CAGL0I04092g	1213	1603	1889	2257	2891
CAGL0I04114g	287	379	1176	1564	1875
CAGL0I04125g	507	633	338	388	605
CAGL0I04136g	120	150	180	171	234
CAGL0I04180g	196	292	112	169	214
CAGL0I04202g	115	133	260	340	407
CAGL0I04224g	277	331	267	323	410
CAGL0I04246g	155	245	247	345	419
CAGL0I04268g	475	576	989	1223	1460
CAGL0I04290g	452	625	61	77	111
CAGL0I04312g	738	907	868	1030	1400
CAGL0I04328g	520	731	56	62	80
CAGL0I04334g	224	289	351	473	607
CAGL0I04356g	7051	8910	1826	2161	2450
CAGL0I04400g	370	458	294	421	505
CAGL0I04422g	187	265	230	275	357
CAGL0I04444g	304	385	1017	1524	2191
CAGL0I04466g	435	505	481	654	750
CAGL0I04488g	1201	1453	729	1021	1166
CAGL0I04510g	294	363	1303	1632	2062
CAGL0I04532g	910	1024	740	919	1066
CAGL0I04554g	393	486	2940	4638	6187
