GeneID	S3	S4	S19	S20	S20prime
CAGL0A00165g	3.7832999102348457	3.82154055131612	4.345558371923232	4.309945860703327	4.123863664901043
CAGL0A00187g	6.294884642449428	6.2755350542028525	7.346540149911084	7.463532481990219	7.438961521892148
CAGL0A00209g	8.709600234491347	8.691438152043899	8.422475249062428	8.43951063676116	8.450560454859707
CAGL0A00231g	6.518816879219095	6.498358368289262	6.001572126721187	6.013901615947021	5.966844622799625
CAGL0A00253g	7.03615758504018	7.2536281678192935	7.276089240222863	7.265513419224063	7.298375431115811
CAGL0A00275g	7.433376391229319	7.524763519975905	6.708425839406422	6.875100120871654	6.908811314479141
CAGL0A00297g	5.550711432333131	5.264018051946305	6.356732189397788	6.162339700050692	6.246988169954543
CAGL0A00319g	5.4576000237970925	5.66344743116868	5.694552795438187	5.550546476257163	5.618866256252556
CAGL0A00341g	2.983522748097046	3.2628167146823386	7.043753652155239	7.116018009269067	7.155696218242667
CAGL0A00363g	8.764085534762868	8.538667929167989	8.428803443318719	8.40596274187845	8.341282758684144
CAGL0A00385g	4.4185720683900715	4.537166114770741	3.120210177863542	3.0482154327418858	3.0943987572135114
CAGL0A00407g	7.836137546550622	7.722227159924329	8.342375058446578	8.179963099859737	8.293485131372593
CAGL0A00429g	8.688241601831367	8.58204000654558	7.661055733152336	7.592078275325247	7.548303800533818
CAGL0A00451g	7.234428590771653	6.649533044279746	6.9613407121104665	7.012459353474706	6.988582982845058
CAGL0A00473g	7.1624942181182405	7.102170130395797	6.708425839406422	6.9586968239122156	6.880683613986734
CAGL0A00495g	12.268931564526433	12.383662906898579	12.104732032656582	12.16377641568407	12.191151518329846
CAGL0A00517g	6.629678605186217	6.61319838373873	8.00391666392696	8.316671511581243	8.305289930278763
CAGL0A00539g	6.612503290953571	6.827306410703486	7.583765942667257	7.4541841838207095	7.418455555200541
CAGL0A00561g	4.358027702540483	4.709774166734779	5.304025892773476	5.213238324694989	5.205423981567013
CAGL0A00583g	5.5951064626654645	5.6504668349255125	4.968967319450998	5.059681279644561	5.005753332038029
CAGL0A00605g	5.586336075286775	5.707981269006094	5.942143667509598	5.923889800378938	5.999182495663125
CAGL0A00627g	6.642427223122741	6.675395069913584	3.9424747325389653	3.993317608675813	3.6774337474707135
CAGL0A00649g	-1.7760044797976615	-1.7760044797976589	0.8481968357577782	-0.3574266200452651	1.1540282307746588
CAGL0A00737g	-1.7760044797976615	-0.42281143427504414	2.6110683697841526	2.0135171532755636	2.224737178766428
CAGL0A00781g	6.1713083522779675	6.267055730052995	7.588618848589419	7.796125413311514	7.82004306810668
CAGL0A00803g	6.398721699780654	6.29651785953619	6.507841687821212	6.638558703133761	6.432803067037005
CAGL0A00825g	6.086773662175153	5.917530834479992	5.706507818705003	5.540485553351095	5.706937647939217
CAGL0A00847g	5.476709268670199	5.3628226952377105	3.6768304400630796	3.307491186781326	3.734427837190904
CAGL0A00869g	5.767946350783354	5.954965757947581	5.7124483845127525	5.773087165119729	5.564893634383402
CAGL0A00891g	6.300257881267237	6.313087108823073	5.967203688999877	5.999284258903023	6.119066089273182
CAGL0A00913g	6.316258557174324	6.254242561648288	5.735969014387947	5.733892084343817	5.6301737229315325
CAGL0A00935g	5.2840596700920806	5.726654263660972	2.8879838454415494	2.5830165367132314	2.4793570028362497
CAGL0A00957g	6.165431706135281	6.420212239670375	6.749451288360624	6.887059645757057	7.00893848969954
CAGL0A00979g	10.360026232176144	10.2108856604044	4.968967319450998	4.579297914299926	4.41285547693803
CAGL0A01001g	6.086773662175153	6.161215056668521	5.4675062215545065	5.876686371752627	5.927668468784983
CAGL0A01023g	6.447965779237925	6.626517106926277	5.453386621802443	5.141833069370668	5.283886512926997
CAGL0A01045g	8.345153027318787	8.402069951016781	9.041357111971182	9.418791696912766	9.458176861670463
CAGL0A01067g	7.917057878288272	7.877903102494622	6.113553652442424	6.165616372220947	6.1690217595155294
CAGL0A01089g	3.65496629282298	3.6495478893859397	4.462968880576579	4.539439985065213	4.7325725583877905
CAGL0A01111g	7.629685720391774	7.695619572929881	8.898199731006764	9.333232599366326	9.435260662978887
CAGL0A01133g	6.1053098782812585	6.095687660423112	7.2167237681306835	7.3165189297734035	7.328767158442891
CAGL0A01155g	5.53256370508931	5.757248677176724	4.434499845371852	3.9635066286275222	3.762102194082365
CAGL0A01177g	4.294830799244593	3.9542217113376985	4.166728472206966	4.477509112520218	4.206761022606402
CAGL0A01193g	5.646637786152725	5.8165573120059895	5.741789740406774	5.642780555218554	5.8066476442784865
CAGL0A01199g	7.183000012369473	7.132827468276229	3.6768304400630796	3.354189749261592	3.4749248894544666
CAGL0A01221g	7.943053190930798	7.805095370814721	7.754706882116126	7.508096295256129	7.589435082759057
CAGL0A01243g	7.530301971669767	7.378928991742674	12.447827517763013	12.51559563375168	12.613069034503415
CAGL0A01284g	2.8135754759395053	2.960259120333495	5.036823393345583	5.363471455760289	5.283886512926997
CAGL0A01325g	2.3159932808202384	2.130205399341709	2.9696171806295864	2.5432626378278664	2.4793570028362497
CAGL0A01366g	3.2286630838441712	2.917555491265311	5.747587076347458	5.619074329113179	5.6745376445674385
CAGL0A01408g	1.5502604296338631	1.2233573579235835	1.72618076011667	1.827448724153624	2.3394019379186615
CAGL0A01430g	9.945202759403067	9.896280950096992	8.55235182881258	8.484811053403291	8.556592094506216
CAGL0A01452g	6.1053098782812585	6.3616827865769565	5.488429851973058	5.322958762389157	5.245188590232664
CAGL0A01474g	7.378552050725775	7.109302943841552	7.7241603579696045	7.747754930364493	7.646231543991014
CAGL0A01540g	11.325528004699606	11.182805406510457	4.822857910661089	4.46692381447804	3.9178482483616652
CAGL0A01562g	12.207255442996852	12.020195856386376	6.780886587971098	6.523237301701099	6.48770793552672
CAGL0A01584g	1.9288830820184002	0.5129220015372578	1.4125709839764353	-0.3574266200452651	0.09130320993764353
CAGL0A01606g	2.035824720182865	1.7948695153104326	5.311872822778924	5.675328164065276	5.652526204887532
CAGL0A01628g	6.398721699780654	6.527049225668444	5.8481425387840416	6.149158080088102	6.202231766547309
CAGL0A01650g	5.568633711467971	5.370758926777496	9.939509901490503	9.921252363752522	10.000275631802289
CAGL0A01672g	7.228804005024131	7.293835748124673	7.422796995874845	7.313568007409701	7.334539029457193
CAGL0A01694g	4.901191585153693	5.194176753763041	6.763825026844422	6.69407224012891	6.702899686763308
CAGL0A01716g	6.708580190295618	6.731943309487767	10.087126505374785	10.646804177053959	10.694959339909849
CAGL0A01738g	7.383623069985773	7.474092123176822	8.661550829749395	8.468984588567501	8.451623109798199
CAGL0A01760g	5.821245514864628	5.8165573120059895	6.775221790602098	6.69407224012891	6.772586311103025
CAGL0A01782g	10.930119139039794	11.114881221926327	9.381884057986596	9.124723281501803	9.285978716850403
CAGL0A01804g	7.806235931695559	8.024705909314797	5.588724605512008	6.487025314935492	6.556491478114066
CAGL0A01826g	0.5497792046365433	0.5129220015372578	3.7479659317499348	3.0763428985291315	3.2781297212153984
CAGL0A01848g	7.661348338951992	7.74682911610946	7.99297656104889	7.991569966159252	7.9669960355628175
CAGL0A01870g	4.438201765561356	4.645806709586976	7.884028328414514	8.180773014409464	8.160080872289782
CAGL0A01914g	7.636074079791087	7.6376001243155365	6.86062059474879	6.844760240012645	6.76405735495525
CAGL0A01958g	7.068006685497349	7.1164006654451155	4.789526331603593	4.972567525375011	4.9038449584052906
CAGL0A01980g	5.646637786152725	5.597344015258576	6.551577833476238	6.50524492151502	6.458403658392419
CAGL0A02002g	2.035824720182865	1.479682266840906	8.10672992269686	8.185622976636193	8.167860790252535
CAGL0A02024g	5.086752929644748	4.982606310190902	6.9860723072324955	6.9530190976521	6.851996595050581
CAGL0A02046g	6.04897107904546	6.197364938036894	7.3427151720858745	7.3813672913270105	7.405352616775705
CAGL0A02090g	9.305626769549827	9.264925666552477	5.718364589210355	5.638070370687186	5.54112973753863
CAGL0A02112g	10.33439348914719	10.241775650345792	6.423440274313768	6.122427929784131	6.21229831396909
CAGL0A02134g	6.3785435826171115	6.232631103352647	5.509054356823854	5.441235769562178	5.420406725685977
CAGL0A02145g	1.0354810371744048	1.8862887753368551	6.32218463730682	6.305856775209492	6.33253929461988
CAGL0A02189g	9.61197585914902	9.655228262080652	6.3904717579116435	6.272813735262319	6.495972408813481
CAGL0A02211g	7.934440026338503	6.675395069913584	7.544343580423868	7.048403108673815	7.20063300637409
CAGL0A02233g	5.655050189505469	5.280962586878833	6.196425995768264	5.958305686123897	6.100216405257887
CAGL0A02299g	4.688190359570903	4.619403867572575	2.7561599381069635	2.278558178515625	2.375683987216661
