Replicate,Plate,Group,Sample,Count,median,peak,sd,cv,rCV
Rep3-0Pi,d042921-30min-0Pi-R3-2-4I,30min,C8,14463,8939,10387,3811.91,40.01,37.98
Rep1-H2O2,d043021-30min-H2O2-R1-2-4I,30min,A5,14245,20702,23916,9467.98,46,42.02
Rep1-H2O2,d043021-30min-H2O2-R1-2-4I,30min,A6,13157,28996,30916,8789.54,29.72,23.83
Rep1-H2O2,d043021-30min-H2O2-R1-2-4I,30min,A7,13427,37157,39300,11406.3,30.11,25.66
Rep1-H2O2,d043021-30min-H2O2-R1-2-4I,30min,B5,13665,24263,25595,7896.6,31.67,26.19
Rep1-H2O2,d043021-30min-H2O2-R1-2-4I,30min,B6,13152,28668,29498,8856.15,30.44,24.99
Rep1-H2O2,d043021-30min-H2O2-R1-2-4I,30min,B7,13218,34674,36527,10781.78,30.7,26.69
Rep1-H2O2,d043021-30min-H2O2-R1-2-4I,30min,C5,14108,22448,23926,7465.1,32.33,25.08
Rep1-H2O2,d043021-30min-H2O2-R1-2-4I,30min,C6,14062,25353,29481,10827.76,43.42,43.18
Rep1-H2O2,d043021-30min-H2O2-R1-2-4I,30min,C7,14274,15010,18694,8292.5,50.29,49.06
Rep1-H2O2,d043021-30min-H2O2-R1-2-4I,30min,D5,13994,23387,24471,7584.64,31.77,24.08
Rep1-H2O2,d043021-30min-H2O2-R1-2-4I,30min,D6,13231,27992,29485,8936.74,31.65,24.71
Rep1-H2O2,d043021-30min-H2O2-R1-2-4I,30min,D7,13240,13582,15746,8497.36,55.52,48.75
Rep1-H2O2,d043021-30min-H2O2-R1-2-4I,30min,E5,13862,23862,23924,8250.65,33.96,26.78
Rep1-H2O2,d043021-30min-H2O2-R1-2-4I,30min,E6,14280,27722,30899,8865.01,31.08,24.95
Rep1-H2O2,d043021-30min-H2O2-R1-2-4I,30min,E7,12927,34289,37422,10965.58,31.68,25.29
Rep1-H2O2,d043021-30min-H2O2-R1-2-4I,30min,F5,13921,7910,9153,5127.46,57.25,49.86
Rep1-H2O2,d043021-30min-H2O2-R1-2-4I,30min,F6,13195,30085,30893,9331.13,30.63,24.21
Rep1-H2O2,d043021-30min-H2O2-R1-2-4I,30min,F7,13654,35114,37424,11028.64,31.11,24.69
Rep1-H2O2,d043021-30min-H2O2-R1-2-4I,30min,G5,14163,8284,10201,5659.81,59,51.28
Rep1-H2O2,d043021-30min-H2O2-R1-2-4I,30min,G6,13950,10486,10774,6764.42,57.01,49.32
Rep1-H2O2,d043021-30min-H2O2-R1-2-4I,30min,G7,13337,34544,36521,10900.39,31.22,25.88
Rep1-H2O2,d043021-30min-H2O2-R1-2-4I,30min,H5,14058,6677,8836,4789.97,62.22,62.52
Rep1-H2O2,d043021-30min-H2O2-R1-2-4I,30min,H6,13887,28789,30172,9750.52,33.89,26.96
Rep1-H2O2,d043021-30min-H2O2-R1-2-4I,30min,H7,13297,34859,35689,11305.19,31.97,26.82
Rep1-H2O2,d043021-30min-H2O2-R1-2-4I,30min,A8,12912,37990,40240,11896.91,30.96,26.48
Rep1-H2O2,d043021-30min-H2O2-R1-2-4I,30min,B8,12888,43048,44417,12881.34,29.46,25.85
Rep1-H2O2,d043021-30min-H2O2-R1-2-4I,30min,C8,13342,19922,22858,10323.21,48,43.81
Rep2-H2O2,d050121-30min-H2O2-R2-2-4I,30min,A5,14510,19725,24469,9699.1,49.62,50.95
Rep2-H2O2,d050121-30min-H2O2-R2-2-4I,30min,A6,13039,30678,32432,9384.15,30.32,24.6
Rep2-H2O2,d050121-30min-H2O2-R2-2-4I,30min,A7,12705,37858,39254,12121,31.98,27.04
Rep2-H2O2,d050121-30min-H2O2-R2-2-4I,30min,B5,13344,25228,26853,8360.27,32.61,27.58
Rep2-H2O2,d050121-30min-H2O2-R2-2-4I,30min,B6,13160,30595,32406,9423.3,30.49,25.51
Rep2-H2O2,d050121-30min-H2O2-R2-2-4I,30min,B7,12806,36551,38343,11331.5,30.84,27.16
Rep2-H2O2,d050121-30min-H2O2-R2-2-4I,30min,C5,13450,23725,24467,7547.2,31.49,26.36
Rep2-H2O2,d050121-30min-H2O2-R2-2-4I,30min,C6,14434,22720,32412,11925.07,50.58,59.14
Rep2-H2O2,d050121-30min-H2O2-R2-2-4I,30min,C7,14895,27358,39293,14582.22,49.3,52.4
Rep2-H2O2,d050121-30min-H2O2-R2-2-4I,30min,D5,13520,24440,25656,8196.8,33.28,26.68
Rep2-H2O2,d050121-30min-H2O2-R2-2-4I,30min,D6,14233,11853,13366,7411.78,55.73,51.75
Rep2-H2O2,d050121-30min-H2O2-R2-2-4I,30min,D7,13283,35652,38339,11479.48,32.46,28.42
Rep2-H2O2,d050121-30min-H2O2-R2-2-4I,30min,E5,13305,24019,27494,9127.34,38.64,32.97
Rep2-H2O2,d050121-30min-H2O2-R2-2-4I,30min,E6,14740,31310,33988,10018.37,32.24,26.63
Rep2-H2O2,d050121-30min-H2O2-R2-2-4I,30min,E7,13148,35719,38309,11583.72,32.53,28.17
Rep2-H2O2,d050121-30min-H2O2-R2-2-4I,30min,F5,13678,8307,8115,5981.96,61.41,53.54
Rep2-H2O2,d050121-30min-H2O2-R2-2-4I,30min,F6,14012,29709,32415,9594.52,31.69,25.76
Rep2-H2O2,d050121-30min-H2O2-R2-2-4I,30min,F7,13777,14614,17486,9960.7,59.3,54.18
Rep2-H2O2,d050121-30min-H2O2-R2-2-4I,30min,G5,13400,8661,9654,5812.43,58.54,52.79
Rep2-H2O2,d050121-30min-H2O2-R2-2-4I,30min,G6,14109,28340,31646,10360.89,37.03,29.74
Rep2-H2O2,d050121-30min-H2O2-R2-2-4I,30min,G7,13230,35938,39272,11607.5,32.32,28.12
Rep2-H2O2,d050121-30min-H2O2-R2-2-4I,30min,H5,13798,5370,6814,4269.26,67.47,65.23
Rep2-H2O2,d050121-30min-H2O2-R2-2-4I,30min,H6,13390,11231,13091,8032.96,61.34,54.7
Rep2-H2O2,d050121-30min-H2O2-R2-2-4I,30min,H7,12943,35445,40289,11670.74,32.79,28.39
Rep2-H2O2,d050121-30min-H2O2-R2-2-4I,30min,A8,13154,39873,43334,12778.14,32.14,27.3
Rep2-H2O2,d050121-30min-H2O2-R2-2-4I,30min,B8,13044,40326,49047,16139,40.72,40.8
Rep2-H2O2,d050121-30min-H2O2-R2-2-4I,30min,C8,13496,21322,21857,11299.69,49.02,46.2
Rep3-H2O2,d050421-30min-H2O2-R3-2-4I,30min,A5,15705,13312,21331,8732.39,62.15,78.16
Rep3-H2O2,d050421-30min-H2O2-R3-2-4I,30min,A6,14636,26898,28775,8659.68,31.71,25.62
Rep3-H2O2,d050421-30min-H2O2-R3-2-4I,30min,A7,14331,32054,35675,10889.84,33.86,29.46
Rep3-H2O2,d050421-30min-H2O2-R3-2-4I,30min,B5,15834,21777,23399,7520.67,34.08,28.53
Rep3-H2O2,d050421-30min-H2O2-R3-2-4I,30min,B6,14160,27148,28784,8804.81,32.02,25.74
Rep3-H2O2,d050421-30min-H2O2-R3-2-4I,30min,B7,14523,32507,36520,11106.61,34.11,28.1
Rep3-H2O2,d050421-30min-H2O2-R3-2-4I,30min,C5,15017,19714,20894,7093.42,35.57,28.12
Rep3-H2O2,d050421-30min-H2O2-R3-2-4I,30min,C6,15633,8675,11190,7328.8,69.96,58.19
Rep3-H2O2,d050421-30min-H2O2-R3-2-4I,30min,C7,16286,2499,3827,3461.63,96.67,75.05
Rep3-H2O2,d050421-30min-H2O2-R3-2-4I,30min,D5,14513,20981,20412,7333.82,34.32,26.03
Rep3-H2O2,d050421-30min-H2O2-R3-2-4I,30min,D6,14608,11455,13338,8411.28,63.32,60.6
Rep3-H2O2,d050421-30min-H2O2-R3-2-4I,30min,D7,14373,30514,33213,10929.64,36.12,30.67
Rep3-H2O2,d050421-30min-H2O2-R3-2-4I,30min,E5,13824,21578,22340,7682.84,35.17,28.56
Rep3-H2O2,d050421-30min-H2O2-R3-2-4I,30min,E6,14418,26893,27492,9387.15,34.59,26.29
Rep3-H2O2,d050421-30min-H2O2-R3-2-4I,30min,E7,14395,30798,33154,11348.68,37.24,31.57
Rep3-H2O2,d050421-30min-H2O2-R3-2-4I,30min,F5,14323,7902,8543,5802.94,62.71,55.95
Rep3-H2O2,d050421-30min-H2O2-R3-2-4I,30min,F6,0,NA,NA,NA,NA,NA
Rep3-H2O2,d050421-30min-H2O2-R3-2-4I,30min,F7,14925,13455,16794,9946.48,63.43,59.81
Rep3-H2O2,d050421-30min-H2O2-R3-2-4I,30min,G5,14713,8287,10389,6415.87,64.63,58.52
Rep3-H2O2,d050421-30min-H2O2-R3-2-4I,30min,G6,14217,23698,25623,9952.8,42.92,38.49
Rep3-H2O2,d050421-30min-H2O2-R3-2-4I,30min,G7,14621,32509,36540,11027.14,33.99,28.07
Rep3-H2O2,d050421-30min-H2O2-R3-2-4I,30min,H5,15926,3796,6502,4359.5,85.41,77.45
Rep3-H2O2,d050421-30min-H2O2-R3-2-4I,30min,H6,14541,23841,26203,10503.63,45.31,41.02
Rep3-H2O2,d050421-30min-H2O2-R3-2-4I,30min,H7,14427,32895,34789,11559.23,35.36,29.34
Rep3-H2O2,d050421-30min-H2O2-R3-2-4I,30min,A8,13655,34648,41307,12463.61,36.4,31.8
Rep3-H2O2,d050421-30min-H2O2-R3-2-4I,30min,B8,14062,20577,24443,11796.13,52.24,49.37
Rep3-H2O2,d050421-30min-H2O2-R3-2-4I,30min,C8,14101,40773,44380,12903.83,31.54,25.98
Rep1-0Pi,60min-CTA1pr-2-4Imp-V,60min,A9,13619,9338,9484,4248.31,42.26,39.61
Rep1-0Pi,60min-CTA1pr-2-4Imp-V,60min,A10,14059,10635,10780,5126.14,44.88,41.65
Rep1-0Pi,60min-CTA1pr-2-4Imp-V,60min,A11,12973,13232,13362,5789.04,41.09,38.78
Rep1-0Pi,60min-CTA1pr-2-4Imp-V,60min,B9,13765,12686,14191,5502.61,40.64,37.57
Rep1-0Pi,60min-CTA1pr-2-4Imp-V,60min,B10,13221,11883,11867,4835.1,38.41,38.44
Rep1-0Pi,60min-CTA1pr-2-4Imp-V,60min,B11,13792,12707,12335,5273.55,38.77,37.57
Rep1-0Pi,60min-CTA1pr-2-4Imp-V,60min,C9,13119,10230,9825,4516.83,41.18,38.2
Rep1-0Pi,60min-CTA1pr-2-4Imp-V,60min,C10,13545,12247,13910,5162.04,39.64,38.79
Rep1-0Pi,60min-CTA1pr-2-4Imp-V,60min,C11,12658,4601,4853,2791.27,52.95,50.44
Rep1-0Pi,60min-CTA1pr-2-4Imp-V,60min,D9,13258,10248,10775,4574.43,41.4,39.47
Rep1-0Pi,60min-CTA1pr-2-4Imp-V,60min,D10,13622,6938,7362,3160.06,42.52,39.65
Rep1-0Pi,60min-CTA1pr-2-4Imp-V,60min,D11,12579,7421,7983,3633.24,45.18,42.91
Rep1-0Pi,60min-CTA1pr-2-4Imp-V,60min,E9,12381,10548,11205,4431.81,39.36,37.75
Rep1-0Pi,60min-CTA1pr-2-4Imp-V,60min,E10,14108,7429,8254,3287.25,41.45,39.26
Rep1-0Pi,60min-CTA1pr-2-4Imp-V,60min,E11,12547,9259,10584,4126.49,41.64,40.08
Rep1-0Pi,60min-CTA1pr-2-4Imp-V,60min,F9,13513,5563,5971,2917.88,47.85,44.59
Rep1-0Pi,60min-CTA1pr-2-4Imp-V,60min,F10,13792,9670,10580,4479.08,42.93,41.79
Rep1-0Pi,60min-CTA1pr-2-4Imp-V,60min,F11,13257,9677,10385,4302.61,41.63,38.96
Rep1-0Pi,60min-CTA1pr-2-4Imp-V,60min,G9,13464,5804,6510,2965.19,46.84,43.14
Rep1-0Pi,60min-CTA1pr-2-4Imp-V,60min,G10,13626,8664,10778,4455.32,47.1,43.6
Rep1-0Pi,60min-CTA1pr-2-4Imp-V,60min,G11,13186,10408,11403,4342.38,39.34,38.64
Rep1-0Pi,60min-CTA1pr-2-4Imp-V,60min,H9,10955,3279,4281,2025.53,54.01,51.64
Rep1-0Pi,60min-CTA1pr-2-4Imp-V,60min,H10,12506,7130,10011,4253.63,56.77,62.76
Rep1-0Pi,60min-CTA1pr-2-4Imp-V,60min,H11,12469,10781,12091,5047.41,44.7,41.3
Rep1-0Pi,60min-CTA1pr-2-4Imp-V,60min,A12,13069,9263,9156,4133.38,41.62,40.59
Rep1-0Pi,60min-CTA1pr-2-4Imp-V,60min,B12,13236,11662,12574,4742.62,38.24,36.29
Rep1-0Pi,60min-CTA1pr-2-4Imp-V,60min,C12,13801,12336,14494,5139.66,39.11,37.76
Rep2-0Pi,d042821-60min-CTA1pr-2-4I,60min,A9,14088,15094,16794,6564.12,40.56,38.37
Rep2-0Pi,d042821-60min-CTA1pr-2-4I,60min,A10,13843,14727,15741,5921.89,38.23,39
Rep2-0Pi,d042821-60min-CTA1pr-2-4I,60min,A11,14091,18462,16429,7235.03,37.06,37.04
Rep2-0Pi,d042821-60min-CTA1pr-2-4I,60min,B9,13215,14396,15105,6257.68,40.74,39.31
Rep2-0Pi,d042821-60min-CTA1pr-2-4I,60min,B10,13554,14571,15417,5705.76,37.43,38.37
Rep2-0Pi,d042821-60min-CTA1pr-2-4I,60min,B11,13781,17724,18695,7067.55,37.81,36.76
Rep2-0Pi,d042821-60min-CTA1pr-2-4I,60min,C9,13454,11113,12576,4564.73,38.84,37.23
Rep2-0Pi,d042821-60min-CTA1pr-2-4I,60min,C10,14398,15268,17912,6267.54,38.8,39.36
Rep2-0Pi,d042821-60min-CTA1pr-2-4I,60min,C11,15008,6045,6710,3062.43,46.31,44.58
Rep2-0Pi,d042821-60min-CTA1pr-2-4I,60min,D9,14076,10564,10197,4467.15,39.56,38.4
Rep2-0Pi,d042821-60min-CTA1pr-2-4I,60min,D10,14123,8767,10194,4218.56,44.73,40.54
Rep2-0Pi,d042821-60min-CTA1pr-2-4I,60min,D11,13130,11268,13100,4839.34,40.49,38.68
Rep2-0Pi,d042821-60min-CTA1pr-2-4I,60min,E9,13562,11267,12328,4545.91,38.29,36.65
Rep2-0Pi,d042821-60min-CTA1pr-2-4I,60min,E10,14720,10020,9657,4765.3,44.23,37.01
Rep2-0Pi,d042821-60min-CTA1pr-2-4I,60min,E11,15439,5402,6137,2587.85,44.31,42.43
Rep2-0Pi,d042821-60min-CTA1pr-2-4I,60min,F9,13655,7463,9150,3767.12,46.34,42.83
Rep2-0Pi,d042821-60min-CTA1pr-2-4I,60min,F10,14541,12485,14793,4924.04,37.37,36.14
Rep2-0Pi,d042821-60min-CTA1pr-2-4I,60min,F11,14117,11936,12578,5158.1,40.65,38.47
Rep2-0Pi,d042821-60min-CTA1pr-2-4I,60min,G9,14153,9472,10986,4335.38,42.61,40.93
Rep2-0Pi,d042821-60min-CTA1pr-2-4I,60min,G10,15004,8308,8390,4234.47,47.11,40.9
Rep2-0Pi,d042821-60min-CTA1pr-2-4I,60min,G11,13697,13104,15416,5522.9,39.67,37.56
Rep2-0Pi,d042821-60min-CTA1pr-2-4I,60min,H9,14780,2978,4912,1867.48,55.8,52.92
Rep2-0Pi,d042821-60min-CTA1pr-2-4I,60min,H10,14233,8615,9161,4018.7,43.4,39.87
Rep2-0Pi,d042821-60min-CTA1pr-2-4I,60min,H11,14271,13256,14185,5583.6,39.68,37.85
Rep2-0Pi,d042821-60min-CTA1pr-2-4I,60min,A12,13613,12946,13631,5677.39,41.27,39.14
Rep2-0Pi,d042821-60min-CTA1pr-2-4I,60min,B12,13888,20497,23905,8168.85,37.53,37.66
Rep2-0Pi,d042821-60min-CTA1pr-2-4I,60min,C12,14124,16854,19119,6481.44,36.61,36.14
Rep3-0Pi,d042921-60min-0Pi-R3-2-4I,60min,A9,12618,14431,15101,5544.33,36.52,35.26
Rep3-0Pi,d042921-60min-0Pi-R3-2-4I,60min,A10,13109,13126,14195,4980.81,36.33,37.13
Rep3-0Pi,d042921-60min-0Pi-R3-2-4I,60min,A11,12802,17307,17524,6277.15,34.66,34.42
Rep3-0Pi,d042921-60min-0Pi-R3-2-4I,60min,B9,12746,14244,14783,5337.94,35.67,34.26
Rep3-0Pi,d042921-60min-0Pi-R3-2-4I,60min,B10,12806,13197,14790,4927.2,35.73,36.44
Rep3-0Pi,d042921-60min-0Pi-R3-2-4I,60min,B11,13238,15991,16779,5784.7,34.7,34.31
Rep3-0Pi,d042921-60min-0Pi-R3-2-4I,60min,C9,12811,10240,11640,4097,37.89,36.15
Rep3-0Pi,d042921-60min-0Pi-R3-2-4I,60min,C10,13042,13130,14506,5049.27,36.57,36.22
Rep3-0Pi,d042921-60min-0Pi-R3-2-4I,60min,C11,14033,6118,6816,3522.53,51.35,50.19
Rep3-0Pi,d042921-60min-0Pi-R3-2-4I,60min,D9,13083,10131,10788,4052.09,38.05,36.67
Rep3-0Pi,d042921-60min-0Pi-R3-2-4I,60min,D10,13019,8043,9147,3595.18,42.08,39.56
Rep3-0Pi,d042921-60min-0Pi-R3-2-4I,60min,D11,13414,10501,12344,4247.17,38.56,37.25
Rep3-0Pi,d042921-60min-0Pi-R3-2-4I,60min,E9,12459,10519,12329,4213.82,38.06,36.52
Rep3-0Pi,d042921-60min-0Pi-R3-2-4I,60min,E10,13539,9963,11200,4060.13,38.55,37.46
Rep3-0Pi,d042921-60min-0Pi-R3-2-4I,60min,E11,12794,10878,11414,4267.52,37.39,36.37
Rep3-0Pi,d042921-60min-0Pi-R3-2-4I,60min,F9,13033,8182,10013,3657.61,41.78,40.1
Rep3-0Pi,d042921-60min-0Pi-R3-2-4I,60min,F10,13149,10361,11635,4310.53,39.42,37.82
Rep3-0Pi,d042921-60min-0Pi-R3-2-4I,60min,F11,13198,8279,8540,3625.44,41.25,38.71
Rep3-0Pi,d042921-60min-0Pi-R3-2-4I,60min,G9,13057,6449,6807,3057.02,44.2,41.4
Rep3-0Pi,d042921-60min-0Pi-R3-2-4I,60min,G10,12527,7411,8691,3672.35,45.9,40.95
Rep3-0Pi,d042921-60min-0Pi-R3-2-4I,60min,G11,13225,11135,11633,4427.53,37.95,37
Rep3-0Pi,d042921-60min-0Pi-R3-2-4I,60min,H9,13540,2734,3485,1901.72,60.66,55.13
Rep3-0Pi,d042921-60min-0Pi-R3-2-4I,60min,H10,12960,7462,8393,3568.98,44.56,40.58
Rep3-0Pi,d042921-60min-0Pi-R3-2-4I,60min,H11,13109,11850,12583,4602.96,36.97,35.93
Rep3-0Pi,d042921-60min-0Pi-R3-2-4I,60min,A12,12438,12335,13086,4631.37,35.97,35.19
Rep3-0Pi,d042921-60min-0Pi-R3-2-4I,60min,B12,12588,19064,19100,6748.71,33.8,33.45
Rep3-0Pi,d042921-60min-0Pi-R3-2-4I,60min,C12,13503,13164,13084,5365.22,38.22,37.46
Rep1-H2O2,d043021-60min-H2O2-R1-2-4I,60min,A9,12570,60967,81322,31513.87,54.02,53.84
Rep1-H2O2,d043021-60min-H2O2-R1-2-4I,60min,A10,11546,66912,75360,21168.13,30.73,30.9
Rep1-H2O2,d043021-60min-H2O2-R1-2-4I,60min,A11,11133,70912,58441,24010.73,32.23,32.53
Rep1-H2O2,d043021-60min-H2O2-R1-2-4I,60min,B9,11223,61720,71515,19407.64,30.67,30.71
Rep1-H2O2,d043021-60min-H2O2-R1-2-4I,60min,B10,11311,64892,77158,20913.83,31.21,31.79
Rep1-H2O2,d043021-60min-H2O2-R1-2-4I,60min,B11,11594,65094,58425,22064.96,32.3,32.47
Rep1-H2O2,d043021-60min-H2O2-R1-2-4I,60min,C9,12208,62280,66274,19928.94,31.3,29.98
Rep1-H2O2,d043021-60min-H2O2-R1-2-4I,60min,C10,12601,55904,66293,26659.46,47.91,48.62
Rep1-H2O2,d043021-60min-H2O2-R1-2-4I,60min,C11,13556,27304,30235,15302.28,51.16,52.23
Rep1-H2O2,d043021-60min-H2O2-R1-2-4I,60min,D9,11985,62991,69633,19827.53,30.74,29.25
Rep1-H2O2,d043021-60min-H2O2-R1-2-4I,60min,D10,11400,62931,69744,20732.85,32,31.05
Rep1-H2O2,d043021-60min-H2O2-R1-2-4I,60min,D11,12080,34944,34819,17456.52,46.87,45.47
Rep1-H2O2,d043021-60min-H2O2-R1-2-4I,60min,E9,11486,62993,66249,21566.94,33.59,32.13
Rep1-H2O2,d043021-60min-H2O2-R1-2-4I,60min,E10,12076,59382,64622,18711.86,30.51,28.62
Rep1-H2O2,d043021-60min-H2O2-R1-2-4I,60min,E11,10824,65146,59871,22833.71,33.36,31.66
Rep1-H2O2,d043021-60min-H2O2-R1-2-4I,60min,F9,12594,26058,34827,14432.09,52.19,51.89
Rep1-H2O2,d043021-60min-H2O2-R1-2-4I,60min,F10,11267,66116,69731,21584.79,31.55,30.8
Rep1-H2O2,d043021-60min-H2O2-R1-2-4I,60min,F11,11157,68061,81292,22863.9,32.29,31.99
Rep1-H2O2,d043021-60min-H2O2-R1-2-4I,60min,G9,12517,27802,35647,16230.65,54.17,51.04
Rep1-H2O2,d043021-60min-H2O2-R1-2-4I,60min,G10,12876,30204,37430,15973.57,49.81,50.27
Rep1-H2O2,d043021-60min-H2O2-R1-2-4I,60min,G11,11163,62213,55529,21988.93,33.36,31.13
Rep1-H2O2,d043021-60min-H2O2-R1-2-4I,60min,H9,13524,11992,17502,10080.61,69.69,66.87
Rep1-H2O2,d043021-60min-H2O2-R1-2-4I,60min,H10,11138,61492,59867,22200.92,34.95,32.96
Rep1-H2O2,d043021-60min-H2O2-R1-2-4I,60min,H11,11112,64892,56901,22868.41,33.33,32.75
Rep1-H2O2,d043021-60min-H2O2-R1-2-4I,60min,A12,10230,67168,59845,23146.23,32.68,31.02
Rep1-H2O2,d043021-60min-H2O2-R1-2-4I,60min,B12,10175,74466,63069,25949.27,32.88,31.73
Rep1-H2O2,d043021-60min-H2O2-R1-2-4I,60min,C12,11465,48057,56940,19915.74,39.85,40.36
Rep2-H2O2,d050121-60min-H2O2-R2-2-4I,60min,A9,12511,54684,75263,30755.27,58.51,65.3
Rep2-H2O2,d050121-60min-H2O2-R2-2-4I,60min,A10,11438,63676,54124,21222.11,32.19,32.25
Rep2-H2O2,d050121-60min-H2O2-R2-2-4I,60min,A11,11510,67825,59898,22971,32.27,30.95
Rep2-H2O2,d050121-60min-H2O2-R2-2-4I,60min,B9,11261,61509,67976,20625.45,32.75,32.81
Rep2-H2O2,d050121-60min-H2O2-R2-2-4I,60min,B10,11168,63861,66277,20727.38,31.62,32.14
Rep2-H2O2,d050121-60min-H2O2-R2-2-4I,60min,B11,10980,62583,55586,21677.93,32.91,30.43
Rep2-H2O2,d050121-60min-H2O2-R2-2-4I,60min,C9,11930,60606,62992,20097.48,32.47,31.01
Rep2-H2O2,d050121-60min-H2O2-R2-2-4I,60min,C10,12718,49060,62943,27283.08,55.03,61.34
Rep2-H2O2,d050121-60min-H2O2-R2-2-4I,60min,C11,13287,45154,40301,23837.46,47.46,49.07
Rep2-H2O2,d050121-60min-H2O2-R2-2-4I,60min,D9,12378,59243,61381,19985.09,32.91,32.85
Rep2-H2O2,d050121-60min-H2O2-R2-2-4I,60min,D10,12354,33286,37439,17480.37,49.72,48.99
Rep2-H2O2,d050121-60min-H2O2-R2-2-4I,60min,D11,10852,64830,62970,22749.74,33.72,31.15
Rep2-H2O2,d050121-60min-H2O2-R2-2-4I,60min,E9,11439,58224,73393,22452.8,38.04,37.44
Rep2-H2O2,d050121-60min-H2O2-R2-2-4I,60min,E10,11628,65216,63009,22103.38,32.82,31.75
Rep2-H2O2,d050121-60min-H2O2-R2-2-4I,60min,E11,10525,65090,62995,23052.07,33.7,30.92
Rep2-H2O2,d050121-60min-H2O2-R2-2-4I,60min,F9,12517,25092,33123,15962.22,57.83,59.05
Rep2-H2O2,d050121-60min-H2O2-R2-2-4I,60min,F10,11737,61469,61429,20188.39,31.97,28.67
Rep2-H2O2,d050121-60min-H2O2-R2-2-4I,60min,F11,12407,38236,40222,19378.72,48.02,47.57
Rep2-H2O2,d050121-60min-H2O2-R2-2-4I,60min,G9,12883,25706,31669,15620.47,55.85,55.78
Rep2-H2O2,d050121-60min-H2O2-R2-2-4I,60min,G10,11560,60495,58379,21789.9,35.41,31.04
Rep2-H2O2,d050121-60min-H2O2-R2-2-4I,60min,G11,11062,64592,62906,22164.22,32.66,31.15
Rep2-H2O2,d050121-60min-H2O2-R2-2-4I,60min,H9,13220,8852,10200,7957.04,72.56,67.07
Rep2-H2O2,d050121-60min-H2O2-R2-2-4I,60min,H10,11986,31856,37428,17900.02,52.79,53.83
Rep2-H2O2,d050121-60min-H2O2-R2-2-4I,60min,H11,11185,60252,56967,21806.41,34.36,30.79
Rep2-H2O2,d050121-60min-H2O2-R2-2-4I,60min,A12,10548,64516,61368,22950.06,33.87,31.23
Rep2-H2O2,d050121-60min-H2O2-R2-2-4I,60min,B12,11766,61999,64604,24746.98,38.62,35.61
Rep2-H2O2,d050121-60min-H2O2-R2-2-4I,60min,C12,11583,47079,49027,20325.33,41.24,40.7
Rep3-H2O2,d050421-60min-H2O2-R3-2-4I,60min,A9,14608,32635,61420,29731.9,79.53,114.8
Rep3-H2O2,d050421-60min-H2O2-R3-2-4I,60min,A10,13328,57524,58465,20162.64,33.59,33.05
Rep3-H2O2,d050421-60min-H2O2-R3-2-4I,60min,A11,12816,60625,56956,22814.93,36.01,33.22
Rep3-H2O2,d050421-60min-H2O2-R3-2-4I,60min,B9,12286,59524,67939,19820.44,32.84,31.06
Rep3-H2O2,d050421-60min-H2O2-R3-2-4I,60min,B10,11916,60996,71454,20748.82,33.06,33.08
Rep3-H2O2,d050421-60min-H2O2-R3-2-4I,60min,B11,11862,64853,64669,23825.25,35.39,34.12
Rep3-H2O2,d050421-60min-H2O2-R3-2-4I,60min,C9,12150,57536,64630,21554.68,37.08,34.4
Rep3-H2O2,d050421-60min-H2O2-R3-2-4I,60min,C10,15009,12017,13366,16764.21,95.51,75.39
Rep3-H2O2,d050421-60min-H2O2-R3-2-4I,60min,C11,16838,4085,6510,5360.7,95.46,63.91
Rep3-H2O2,d050421-60min-H2O2-R3-2-4I,60min,D9,12997,62253,67977,20873.58,33.31,29.39
Rep3-H2O2,d050421-60min-H2O2-R3-2-4I,60min,D10,13499,30958,38332,20240.95,60,61.57
Rep3-H2O2,d050421-60min-H2O2-R3-2-4I,60min,D11,12303,62422,61433,23193.26,36.14,34.43
Rep3-H2O2,d050421-60min-H2O2-R3-2-4I,60min,E9,12695,60203,62975,20343.43,33.36,31.81
Rep3-H2O2,d050421-60min-H2O2-R3-2-4I,60min,E10,12109,64978,68010,21995.26,33.35,31.04
Rep3-H2O2,d050421-60min-H2O2-R3-2-4I,60min,E11,11823,64395,69782,23892.88,36.29,34.63
Rep3-H2O2,d050421-60min-H2O2-R3-2-4I,60min,F9,13148,23953,27457,16472.15,61.92,62.37
Rep3-H2O2,d050421-60min-H2O2-R3-2-4I,60min,F10,12315,63193,66221,22238,34.46,30.26
Rep3-H2O2,d050421-60min-H2O2-R3-2-4I,60min,F11,13594,34380,42281,20276.21,55.01,54.22
Rep3-H2O2,d050421-60min-H2O2-R3-2-4I,60min,G9,13955,25251,30871,17655.2,62.48,62.72
Rep3-H2O2,d050421-60min-H2O2-R3-2-4I,60min,G10,11775,55899,63013,23942.38,42.45,39.23
Rep3-H2O2,d050421-60min-H2O2-R3-2-4I,60min,G11,12199,63720,67907,23539.76,35.66,33.7
Rep3-H2O2,d050421-60min-H2O2-R3-2-4I,60min,H9,15034,6836,7360,9386.29,93.96,75.05
Rep3-H2O2,d050421-60min-H2O2-R3-2-4I,60min,H10,12351,55948,62986,24827.57,44.18,41.69
Rep3-H2O2,d050421-60min-H2O2-R3-2-4I,60min,H11,11902,62988,63014,23489.61,35.88,34.15
Rep3-H2O2,d050421-60min-H2O2-R3-2-4I,60min,A12,11198,64469,58367,24382.82,36.34,33.92
