Plate,Experiment,Group,Filename,Sample,Workspace,Compensation Source,Plot Title,Gate,X Parameter,Y Parameter,Count,Volume,Concentration,%Total,%Gated,X Mean,Y Mean,X Median,Y Median,X Peak,Y Peak,X SD,Y SD,X %CV,Y %CV,X rSD,Y rSD,X %rCV,Y %rCV
d012823-0min-rim15-B2-R2,0min,0min,F2.fcs,F2,Experiment,None,,cell,FSC-H,SSC-H,28904,52,555.846,96.347,96.347,529336,119597,502623,113041,447527,115713,151261.78,42269.79,28.58,35.34,154650.00,33666.88,30.77,29.78
d012823-0min-rim15-B2-R2,0min,0min,F2.fcs,F2,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,15033,52,289.096,50.110,99.987,463257,477720,450718,459662,447560,453538,104616.21,125793.79,22.58,26.33,101526.96,126467.26,22.53,27.51
d012823-0min-rim15-B2-R2,0min,0min,F2.fcs,F2,Experiment,None,,single cell,FSC-H,FSC-A,15035,52,289.135,50.117,50.117,463301,477777,450750,459693,447560,453538,104679.05,125884.06,22.59,26.35,101574.41,126479.12,22.53,27.51
d012823-0min-rim15-B2-R2,0min,0min,F2.fcs,F2,Experiment,None,,CTA1-GFP,BL1-H,,15033,52,289.096,50.110,50.110,2870,N/A,2590,N/A,3280,N/A,1491.28,N/A,51.96,N/A,1193.49,N/A,46.08,N/A
d012823-0min-rim15-B2-R2,0min,0min,F2.fcs,F2,Experiment,None,,single cell,FSC-H,FSC-W,15035,52,289.135,50.117,52.017,463301,87,450750,85,447560,86,104679.05,8.30,22.59,9.57,101574.41,8.90,22.53,10.47
d012823-0min-rim15-B2-R2,0min,0min,F2.fcs,F2,Experiment,None,,cell,FSC-H,FSC-W,28904,52,555.846,96.347,96.347,529336,107,502623,97,447527,86,151261.78,32.80,28.58,30.77,154650.00,20.76,30.77,21.40
d012823-0min-rim15-B2-R2,0min,0min,F4.fcs,F4,Experiment,None,N/A,All Events,N/A,N/A,30000,82,365.854,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d012823-0min-rim15-B2-R2,0min,0min,F4.fcs,F4,Experiment,None,,cell,FSC-H,SSC-H,28079,82,342.427,93.597,93.597,576830,127943,556820,120554,476080,113684,153364.63,42657.65,26.59,33.34,172411.55,34445.25,30.96,28.57
d012823-0min-rim15-B2-R2,0min,0min,F4.fcs,F4,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,13478,82,164.366,44.927,99.941,498194,514549,483906,495175,484354,492640,106404.33,128280.71,21.36,24.93,104823.52,129414.67,21.66,26.14
d012823-0min-rim15-B2-R2,0min,0min,F4.fcs,F4,Experiment,None,,single cell,FSC-H,FSC-A,13486,82,164.463,44.953,44.953,498387,514763,483942,495232,484354,492640,106670.91,128552.43,21.40,24.97,104908.77,129543.66,21.68,26.16
