Plate,Experiment,Group,Filename,Sample,Workspace,Compensation Source,Plot Title,Gate,X Parameter,Y Parameter,Count,Volume,Concentration,%Total,%Gated,X Mean,Y Mean,X Median,Y Median,X Peak,Y Peak,X SD,Y SD,X %CV,Y %CV,X rSD,Y rSD,X %rCV,Y %rCV
d032423-DCFCA-R5,DCFCA-DMSO,Cg-b1b2,C6.fcs,C6,Experiment,None,,High ROS,BL1-H,SSC-A,7762,60,129.367,11.104,25.873,1320,127354,1189,121572,1003,117767,1543.64,38897.26,116.95,30.54,191.26,30848.46,16.09,25.37
d032423-DCFCA-R5,DCFCA-DMSO,Cg-b1b2,C6.fcs,C6,Experiment,None,,single cell,BL1-H,SSC-A,30000,60,500.000,42.918,42.918,825,104375,766,101670,776,95193,855.14,34462.13,103.63,33.02,324.69,30758.02,42.39,30.25
d032423-DCFCA-R5,DCFCA-DMSO,Cg-b1b2,C6.fcs,C6,Experiment,None,,single cell,BL1-H,SSC-A,30000,60,500.000,42.918,42.918,825,104375,766,101670,776,95193,855.14,34462.13,103.63,33.02,324.69,30758.02,42.39,30.25
d032423-DCFCA-R5,DCFCA-DMSO,Cg-b1b2,D6.fcs,D6,Experiment,None,N/A,All Events,N/A,N/A,67370,66,1020.758,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d032423-DCFCA-R5,DCFCA-DMSO,Cg-b1b2,D6.fcs,D6,Experiment,None,,cell,FSC-H,SSC-H,64642,66,979.424,95.951,95.951,521982,110490,501918,104478,482333,95218,152858.55,41574.86,29.28,37.63,139136.08,35411.90,27.72,33.89
d032423-DCFCA-R5,DCFCA-DMSO,Cg-b1b2,D6.fcs,D6,Experiment,None,,High_ROS,BL1-H,,9043,66,137.015,13.423,30.143,1370,N/A,1213,N/A,1036,N/A,2593.50,N/A,189.26,N/A,204.60,N/A,16.87,N/A
d032423-DCFCA-R5,DCFCA-DMSO,Cg-b1b2,D6.fcs,D6,Experiment,None,,2000_gate,BL1-H,,222,66,3.364,0.330,0.740,5693,N/A,2210,N/A,2077,N/A,15941.55,N/A,280.01,N/A,242.41,N/A,10.97,N/A
d032423-DCFCA-R5,DCFCA-DMSO,Cg-b1b2,D6.fcs,D6,Experiment,None,,500_gate,BL1-H,,25943,66,393.076,38.508,86.477,966,N/A,876,N/A,736,N/A,1563.52,N/A,161.82,N/A,298.00,N/A,34.02,N/A
d032423-DCFCA-R5,DCFCA-DMSO,Cg-b1b2,D6.fcs,D6,Experiment,None,,single cell,BL1-H,,30000,66,454.545,44.530,44.530,889,N/A,817,N/A,736,N/A,1467.39,N/A,165.11,N/A,332.10,N/A,40.65,N/A
d032423-DCFCA-R5,DCFCA-DMSO,Cg-b1b2,D6.fcs,D6,Experiment,None,,single cell,FSC-H,FSC-W,30000,66,454.545,44.530,46.409,468867,88,464577,86,465888,86,100965.30,7.80,21.53,8.91,93043.53,7.41,20.03,8.62
d032423-DCFCA-R5,DCFCA-DMSO,Cg-b1b2,D6.fcs,D6,Experiment,None,,cell,FSC-H,FSC-W,64642,66,979.424,95.951,95.951,521982,113,501918,100,482333,86,152858.55,41.05,29.28,36.35,139136.08,23.72,27.72,23.72
d032423-DCFCA-R5,DCFCA-DMSO,Cg-b1b2,D6.fcs,D6,Experiment,None,,single cell,BL1-H,SSC-A,30000,66,454.545,44.530,44.530,889,102154,817,98396,901,78818,1467.39,32049.42,165.11,31.37,332.10,30589.74,40.65,31.09
d032423-DCFCA-R5,DCFCA-DMSO,Cg-b1b2,D6.fcs,D6,Experiment,None,,High ROS,BL1-H,SSC-A,9275,66,140.530,13.767,30.917,1361,121469,1207,118253,1003,117850,2561.51,34572.60,188.19,28.46,206.08,29595.66,17.07,25.03
d032423-DCFCA-R5,DCFCA-DMSO,Cg-b1b2,D6.fcs,D6,Experiment,None,,single cell,BL1-H,SSC-A,30000,66,454.545,44.530,44.530,889,102154,817,98396,901,78818,1467.39,32049.42,165.11,31.37,332.10,30589.74,40.65,31.09
d032423-DCFCA-R5,DCFCA-DMSO,Cg-b1b2,D6.fcs,D6,Experiment,None,,single cell,BL1-H,SSC-A,30000,66,454.545,44.530,44.530,889,102154,817,98396,901,78818,1467.39,32049.42,165.11,31.37,332.10,30589.74,40.65,31.09
d032423-DCFCA-R5,DCFCA-DMSO,Cg-b1b2,E6.fcs,E6,Experiment,None,N/A,All Events,N/A,N/A,62696,68,922.000,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d032423-DCFCA-R5,DCFCA-DMSO,Cg-b1b2,E6.fcs,E6,Experiment,None,,cell,FSC-H,SSC-H,60429,68,888.662,96.384,96.384,498340,111142,477641,103878,457678,99308,148846.56,42935.55,29.87,38.63,139315.47,34076.08,29.17,32.80
d032423-DCFCA-R5,DCFCA-DMSO,Cg-b1b2,E6.fcs,E6,Experiment,None,,High_ROS,BL1-H,,8994,68,132.265,14.345,29.980,1304,N/A,1214,N/A,1048,N/A,735.00,N/A,56.35,N/A,204.60,N/A,16.85,N/A
d032423-DCFCA-R5,DCFCA-DMSO,Cg-b1b2,E6.fcs,E6,Experiment,None,,2000_gate,BL1-H,,208,68,3.059,0.332,0.693,3085,N/A,2199,N/A,2019,N/A,4274.14,N/A,138.57,N/A,220.17,N/A,10.01,N/A
d032423-DCFCA-R5,DCFCA-DMSO,Cg-b1b2,E6.fcs,E6,Experiment,None,,500_gate,BL1-H,,26004,68,382.412,41.476,86.680,945,N/A,881,N/A,712,N/A,517.63,N/A,54.77,N/A,292.07,N/A,33.15,N/A
d032423-DCFCA-R5,DCFCA-DMSO,Cg-b1b2,E6.fcs,E6,Experiment,None,,single cell,BL1-H,,30000,68,441.176,47.850,47.850,872,N/A,825,N/A,712,N/A,517.73,N/A,59.39,N/A,329.14,N/A,39.90,N/A
d032423-DCFCA-R5,DCFCA-DMSO,Cg-b1b2,E6.fcs,E6,Experiment,None,,single cell,FSC-H,FSC-W,30000,68,441.176,47.850,49.645,443197,87,437738,85,420840,86,101873.88,7.53,22.99,8.70,102427.64,7.41,23.40,8.72
d032423-DCFCA-R5,DCFCA-DMSO,Cg-b1b2,E6.fcs,E6,Experiment,None,,cell,FSC-H,FSC-W,60429,68,888.662,96.384,96.384,498340,110,477641,98,457678,86,148846.56,39.72,29.87,35.96,139315.47,22.24,29.17,22.69
d032423-DCFCA-R5,DCFCA-DMSO,Cg-b1b2,E6.fcs,E6,Experiment,None,,single cell,BL1-H,SSC-A,30000,68,441.176,47.850,47.850,872,102016,825,98581,865,89064,517.73,32517.43,59.39,31.87,329.14,31547.50,39.90,32.00
d032423-DCFCA-R5,DCFCA-DMSO,Cg-b1b2,E6.fcs,E6,Experiment,None,,High ROS,BL1-H,SSC-A,9227,68,135.691,14.717,30.757,1297,120764,1207,117114,1003,128036,727.23,36023.23,56.08,29.83,204.60,30334.00,16.95,25.90
d032423-DCFCA-R5,DCFCA-DMSO,Cg-b1b2,E6.fcs,E6,Experiment,None,,single cell,BL1-H,SSC-A,30000,68,441.176,47.850,47.850,872,102016,825,98581,865,89064,517.73,32517.43,59.39,31.87,329.14,31547.50,39.90,32.00
d032423-DCFCA-R5,DCFCA-DMSO,Cg-b1b2,E6.fcs,E6,Experiment,None,,single cell,BL1-H,SSC-A,30000,68,441.176,47.850,47.850,872,102016,825,98581,865,89064,517.73,32517.43,59.39,31.87,329.14,31547.50,39.90,32.00
d032423-DCFCA-R5,DCFCA-DMSO,Cg-b1b2,F6.fcs,F6,Experiment,None,N/A,All Events,N/A,N/A,61866,68,909.794,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d032423-DCFCA-R5,DCFCA-DMSO,Cg-b1b2,F6.fcs,F6,Experiment,None,,cell,FSC-H,SSC-H,59930,68,881.324,96.871,96.871,483875,108844,463505,101757,441316,97320,145612.81,42211.02,30.09,38.78,135405.11,32872.95,29.21,32.31
d032423-DCFCA-R5,DCFCA-DMSO,Cg-b1b2,F6.fcs,F6,Experiment,None,,High_ROS,BL1-H,,6312,68,92.824,10.203,21.040,1321,N/A,1179,N/A,1012,N/A,2882.36,N/A,218.24,N/A,171.98,N/A,14.59,N/A
d032423-DCFCA-R5,DCFCA-DMSO,Cg-b1b2,F6.fcs,F6,Experiment,None,,2000_gate,BL1-H,,139,68,2.044,0.225,0.463,5305,N/A,2376,N/A,2003,N/A,19021.19,N/A,358.56,N/A,444.78,N/A,18.72,N/A
d032423-DCFCA-R5,DCFCA-DMSO,Cg-b1b2,F6.fcs,F6,Experiment,None,,500_gate,BL1-H,,24059,68,353.809,38.889,80.197,890,N/A,817,N/A,587,N/A,1503.25,N/A,168.85,N/A,259.45,N/A,31.76,N/A
d032423-DCFCA-R5,DCFCA-DMSO,Cg-b1b2,F6.fcs,F6,Experiment,None,,single cell,BL1-H,,30000,68,441.176,48.492,48.492,790,N/A,734,N/A,587,N/A,1361.92,N/A,172.49,N/A,303.93,N/A,41.41,N/A
d032423-DCFCA-R5,DCFCA-DMSO,Cg-b1b2,F6.fcs,F6,Experiment,None,,single cell,FSC-H,FSC-W,30000,68,441.176,48.492,50.058,434461,86,428257,85,402437,86,102016.50,7.52,23.48,8.72,103087.40,7.41,24.07,8.72
d032423-DCFCA-R5,DCFCA-DMSO,Cg-b1b2,F6.fcs,F6,Experiment,None,,cell,FSC-H,FSC-W,59930,68,881.324,96.871,96.871,483875,109,463505,97,441316,86,145612.81,38.25,30.09,35.12,135405.11,20.76,29.21,21.40
d032423-DCFCA-R5,DCFCA-DMSO,Cg-b1b2,F6.fcs,F6,Experiment,None,,single cell,BL1-H,SSC-A,30000,68,441.176,48.492,48.492,790,101173,734,97899,842,93168,1361.92,32180.55,172.49,31.81,303.93,30998.94,41.41,31.66
d032423-DCFCA-R5,DCFCA-DMSO,Cg-b1b2,F6.fcs,F6,Experiment,None,,High ROS,BL1-H,SSC-A,6516,68,95.824,10.532,21.720,1311,123121,1171,118532,1003,117610,2837.43,37101.59,216.48,30.13,173.46,31104.21,14.81,26.24
