Replicate,Plate,Group,Sample,Count,median,peak,sd,cv,rCV
Rep3-0Pi-Ctrl,d101921-60min-0Pi-rim15-R3,60min,D10,15494,11315,11412,4764.15,40.08,39.36
Rep3-0Pi-Ctrl,d101921-60min-0Pi-rim15-R3,60min,D11,14058,8011,9159,3924.53,45.67,43.37
Rep3-0Pi-Ctrl,d101921-60min-0Pi-rim15-R3,60min,D12,13651,6811,7019,3339.34,45.99,43.93
Rep3-0Pi-Ctrl,d101921-60min-0Pi-rim15-R3,60min,E9,16415,11225,11637,4669.35,39.32,37.83
Rep3-0Pi-Ctrl,d101921-60min-0Pi-rim15-R3,60min,E10,15741,11575,11863,4760.58,39.43,39.05
Rep3-0Pi-Ctrl,d101921-60min-0Pi-rim15-R3,60min,E11,15622,6788,7474,3353.36,45.86,44.07
Rep3-0Pi-Ctrl,d101921-60min-0Pi-rim15-R3,60min,E12,12807,6658,7475,3256.22,45.85,44.6
Rep3-0Pi-Ctrl,d101921-60min-0Pi-rim15-R3,60min,F9,14180,11580,13632,4641.66,38.03,36.33
Rep3-0Pi-Ctrl,d101921-60min-0Pi-rim15-R3,60min,F11,13524,7596,8110,3828.92,46.55,44.02
Rep3-0Pi-Ctrl,d101921-60min-0Pi-rim15-R3,60min,G9,16035,11973,11638,4753.81,37.66,35.76
Rep3-0Pi-Ctrl,d101921-60min-0Pi-rim15-R3,60min,G11,12991,7349,9476,3679.8,46.55,44.08
Rep3-0Pi-Ctrl,d101921-60min-0Pi-rim15-R3,60min,H9,14624,13566,14491,5870.9,41.06,40
Rep3-0Pi-Ctrl,d101921-60min-0Pi-rim15-R3,60min,H11,12739,8354,8685,4408.5,48.56,45.43
Rep1-0Pi-Ctrl,d101421-90min-0Pi-rim15-R1,90min,A1,11814,21723,23907,9040.63,40.07,40.85
Rep1-0Pi-Ctrl,d101421-90min-0Pi-rim15-R1,90min,A2,13880,16365,16789,7197.5,41.54,42.38
Rep1-0Pi-Ctrl,d101421-90min-0Pi-rim15-R1,90min,A3,13311,8250,7849,4349.4,47.67,47.84
Rep1-0Pi-Ctrl,d101421-90min-0Pi-rim15-R1,90min,B1,12197,22699,26817,9121.49,38.64,39.56
Rep1-0Pi-Ctrl,d101421-90min-0Pi-rim15-R1,90min,B2,13863,19350,21369,7756.42,38.59,39.61
Rep1-0Pi-Ctrl,d101421-90min-0Pi-rim15-R1,90min,B3,12082,9070,11403,4671.33,47.53,47.57
Rep1-0Pi-Ctrl,d101421-90min-0Pi-rim15-R1,90min,C1,13513,17842,20893,6801.65,37.03,37.03
Rep1-0Pi-Ctrl,d101421-90min-0Pi-rim15-R1,90min,C3,11468,7557,8677,3690.77,45.77,46.72
Rep1-0Pi-Ctrl,d101421-90min-0Pi-rim15-R1,90min,D1,11879,17289,21864,6626.95,37.16,36.93
Rep1-0Pi-Ctrl,d101421-90min-0Pi-rim15-R1,90min,D3,11322,7476,7728,3607.21,45.17,46.28
Rep1-0Pi-Ctrl,d101421-90min-0Pi-rim15-R1,90min,E1,15115,15194,15404,6333.23,39.32,39.43
Rep1-0Pi-Ctrl,d101421-90min-0Pi-rim15-R1,90min,E3,13608,6161,6911,3166.3,46.74,46.37
Rep1-0Pi-Ctrl,d101421-90min-0Pi-rim15-R1,90min,F1,13500,15693,18711,6182.25,38,38.38
Rep1-0Pi-Ctrl,d101421-90min-0Pi-rim15-R1,90min,F3,11928,6665,8394,3491.31,48.24,49.41
Rep1-0Pi-Ctrl,d101421-90min-0Pi-rim15-R1,90min,G1,13537,14897,17135,6142.85,39.57,39.39
Rep1-0Pi-Ctrl,d101421-90min-0Pi-rim15-R1,90min,H1,12286,18316,19096,7641.62,39.95,40.37
Rep1-0Pi-Ctrl,d101421-90min-0Pi-rim15-R1,90min,C2,13622,13209,15432,6025.33,43.06,42.06
Rep1-0Pi-Ctrl,d101421-90min-0Pi-rim15-R1,90min,D2,14135,15246,17523,6316.84,39.79,39.61
Rep1-0Pi-Ctrl,d101421-90min-0Pi-rim15-R1,90min,E2,14403,13750,14496,6254.25,42.98,42.52
Rep1-0Pi-Ctrl,d101421-90min-0Pi-rim15-R1,90min,A4,11268,6911,8120,4304.18,56.08,50.4
Rep1-0Pi-Ctrl,d101421-90min-0Pi-rim15-R1,90min,B4,11560,7692,10008,3971.93,47.93,48.18
Rep1-0Pi-Ctrl,d101421-90min-0Pi-rim15-R1,90min,C4,10848,5523,7729,3728.41,60.59,50.51
Rep1-0Pi-Ctrl,d101421-90min-0Pi-rim15-R1,90min,D4,11299,5959,5973,3279.59,50.26,49.14
Rep1-0Pi-Ctrl,d101421-90min-0Pi-rim15-R1,90min,E4,13637,5242,5809,3345.2,56.56,49.58
Rep1-0Pi-Ctrl,d101421-90min-0Pi-rim15-R1,90min,G3,11323,6295,6506,3447.15,50.27,49.79
Rep1-0Pi-Ctrl,d101421-90min-0Pi-rim15-R1,90min,H3,11052,7865,8837,4272.96,49.98,48.98
Rep2-0Pi-Ctrl,d101521-90min-0Pi-rim15-R2,90min,A1,13158,20239,19130,8651.83,39.79,39.7
Rep2-0Pi-Ctrl,d101521-90min-0Pi-rim15-R2,90min,A2,12683,15549,20443,6634.1,40.56,40.59
Rep2-0Pi-Ctrl,d101521-90min-0Pi-rim15-R2,90min,A3,10755,9501,11428,5200.66,51.21,50.15
Rep2-0Pi-Ctrl,d101521-90min-0Pi-rim15-R2,90min,B1,12050,21284,23903,8338.27,37.13,35.97
Rep2-0Pi-Ctrl,d101521-90min-0Pi-rim15-R2,90min,B2,13021,17939,21835,7664.37,40.44,40.58
Rep2-0Pi-Ctrl,d101521-90min-0Pi-rim15-R2,90min,B3,11741,11363,13086,5925.3,48.68,47.57
Rep2-0Pi-Ctrl,d101521-90min-0Pi-rim15-R2,90min,C1,13426,16716,19110,6653.45,38.23,38.31
Rep2-0Pi-Ctrl,d101521-90min-0Pi-rim15-R2,90min,C3,10614,7115,9145,3664.24,47.86,47.49
Rep2-0Pi-Ctrl,d101521-90min-0Pi-rim15-R2,90min,D1,12167,16511,19970,6292.93,36.96,36.24
Rep2-0Pi-Ctrl,d101521-90min-0Pi-rim15-R2,90min,D3,10804,7048,7605,3679.59,48.51,49.43
Rep2-0Pi-Ctrl,d101521-90min-0Pi-rim15-R2,90min,E1,12479,16767,18315,6400.22,36.78,36.94
Rep2-0Pi-Ctrl,d101521-90min-0Pi-rim15-R2,90min,E3,11713,6262,8396,3243.1,47.27,47.47
Rep2-0Pi-Ctrl,d101521-90min-0Pi-rim15-R2,90min,F1,14026,15566,17149,6274.24,38.71,38.28
Rep2-0Pi-Ctrl,d101521-90min-0Pi-rim15-R2,90min,F3,10710,6106,8383,3386.34,50.7,52.03
Rep2-0Pi-Ctrl,d101521-90min-0Pi-rim15-R2,90min,G1,11962,12337,12571,5606.49,42.88,39.38
Rep2-0Pi-Ctrl,d101521-90min-0Pi-rim15-R2,90min,H1,11796,19180,22893,7733.36,38.98,38.87
Rep2-0Pi-Ctrl,d101521-90min-0Pi-rim15-R2,90min,C2,12398,15272,17511,6199.08,38.95,39.15
Rep2-0Pi-Ctrl,d101521-90min-0Pi-rim15-R2,90min,D2,12446,11474,12337,5231.38,42.85,40.1
Rep2-0Pi-Ctrl,d101521-90min-0Pi-rim15-R2,90min,E2,13939,13171,13910,6053.21,42.88,43.12
Rep2-0Pi-Ctrl,d101521-90min-0Pi-rim15-R2,90min,A4,11524,5507,7130,3657.49,58.47,52.31
Rep2-0Pi-Ctrl,d101521-90min-0Pi-rim15-R2,90min,B4,11315,7690,8544,4209.9,50.33,49.39
Rep2-0Pi-Ctrl,d101521-90min-0Pi-rim15-R2,90min,C4,11201,6074,7242,3203.2,48.68,47.84
Rep2-0Pi-Ctrl,d101521-90min-0Pi-rim15-R2,90min,D4,10694,5006,7840,4190.35,72.25,54.87
Rep2-0Pi-Ctrl,d101521-90min-0Pi-rim15-R2,90min,E4,12894,5409,7478,2926.11,49.17,46.43
Rep2-0Pi-Ctrl,d101521-90min-0Pi-rim15-R2,90min,G3,10650,5330,5971,5175.39,81.52,54.07
Rep2-0Pi-Ctrl,d101521-90min-0Pi-rim15-R2,90min,H3,10371,7556,9665,4204.59,50.72,50.54
Rep3-0Pi-Ctrl,d101921-90min-0Pi-rim15-R3,90min,A1,12264,22472,23348,9379.48,39.72,40.22
Rep3-0Pi-Ctrl,d101921-90min-0Pi-rim15-R3,90min,A2,14203,14604,15099,6680.89,42.6,41.89
Rep3-0Pi-Ctrl,d101921-90min-0Pi-rim15-R3,90min,A3,13594,8372,8835,4701.93,50.63,48.27
Rep3-0Pi-Ctrl,d101921-90min-0Pi-rim15-R3,90min,B1,12672,22077,21841,8754.08,37.98,37.78
Rep3-0Pi-Ctrl,d101921-90min-0Pi-rim15-R3,90min,B2,13344,17151,20877,7430.38,41.23,41.5
Rep3-0Pi-Ctrl,d101921-90min-0Pi-rim15-R3,90min,B3,13199,8919,8829,4694.75,47.61,46.01
Rep3-0Pi-Ctrl,d101921-90min-0Pi-rim15-R3,90min,C1,14600,16366,19107,6683.85,39.33,39.17
Rep3-0Pi-Ctrl,d101921-90min-0Pi-rim15-R3,90min,C3,11361,6569,7982,3556.56,49.41,49.65
Rep3-0Pi-Ctrl,d101921-90min-0Pi-rim15-R3,90min,D1,12549,16116,17529,6530.69,39.04,38.83
Rep3-0Pi-Ctrl,d101921-90min-0Pi-rim15-R3,90min,D3,12267,6397,8117,3433.8,49.01,48.97
Rep3-0Pi-Ctrl,d101921-90min-0Pi-rim15-R3,90min,E1,14450,13469,15111,6088.56,42.15,41.77
Rep3-0Pi-Ctrl,d101921-90min-0Pi-rim15-R3,90min,E3,13813,5395,5972,2923.31,48.66,46.55
Rep3-0Pi-Ctrl,d101921-90min-0Pi-rim15-R3,90min,F1,13765,15732,19115,6173.24,37.78,38.34
Rep3-0Pi-Ctrl,d101921-90min-0Pi-rim15-R3,90min,F3,11699,6308,6916,3498.18,50.39,49.64
Rep3-0Pi-Ctrl,d101921-90min-0Pi-rim15-R3,90min,G1,13464,15452,15745,6197.41,38.55,38.86
Rep3-0Pi-Ctrl,d101921-90min-0Pi-rim15-R3,90min,H1,12556,18241,19531,7791.47,40.99,40.84
Rep3-0Pi-Ctrl,d101921-90min-0Pi-rim15-R3,90min,C2,13482,14955,15423,6325.32,40.66,41.47
Rep3-0Pi-Ctrl,d101921-90min-0Pi-rim15-R3,90min,D2,13141,14955,17520,6226.28,40.01,40.47
Rep3-0Pi-Ctrl,d101921-90min-0Pi-rim15-R3,90min,E2,13505,15177,16770,6278.73,39.97,40.16
Rep3-0Pi-Ctrl,d101921-90min-0Pi-rim15-R3,90min,A4,13316,5526,5889,3610.23,57.28,51.71
Rep3-0Pi-Ctrl,d101921-90min-0Pi-rim15-R3,90min,B4,11718,6336,7853,3755.8,53.16,52.2
Rep3-0Pi-Ctrl,d101921-90min-0Pi-rim15-R3,90min,C4,11006,5598,6709,3141.79,51.12,50.61
Rep3-0Pi-Ctrl,d101921-90min-0Pi-rim15-R3,90min,D4,11605,5690,7590,3101.61,49.64,50.26
Rep3-0Pi-Ctrl,d101921-90min-0Pi-rim15-R3,90min,E4,11472,5751,6809,3155.2,49.99,49.5
Rep3-0Pi-Ctrl,d101921-90min-0Pi-rim15-R3,90min,G3,11087,6150,8381,3386.56,50.18,50.53
Rep3-0Pi-Ctrl,d101921-90min-0Pi-rim15-R3,90min,H3,11199,6937,8533,3962.08,51.9,51.08
Rep1-0Pi-Ctrl,d101421-120min-0Pi-rim15-R1,120min,A5,11929,23598,25039,10765.78,42.7,42.52
Rep1-0Pi-Ctrl,d101421-120min-0Pi-rim15-R1,120min,A6,13586,18147,18300,8494.95,43.64,42.88
Rep1-0Pi-Ctrl,d101421-120min-0Pi-rim15-R1,120min,A7,11124,7487,7856,3948.23,47.85,45.39
Rep1-0Pi-Ctrl,d101421-120min-0Pi-rim15-R1,120min,A8,12775,5339,6904,3709.3,61.66,46.4
Rep1-0Pi-Ctrl,d101421-120min-0Pi-rim15-R1,120min,B5,13258,26370,28124,11296.47,40.47,40.72
Rep1-0Pi-Ctrl,d101421-120min-0Pi-rim15-R1,120min,B6,13335,20940,21841,8933.47,40.39,41.07
Rep1-0Pi-Ctrl,d101421-120min-0Pi-rim15-R1,120min,B7,10893,7296,7599,4078.3,50.14,45.92
Rep1-0Pi-Ctrl,d101421-120min-0Pi-rim15-R1,120min,B8,12871,5866,6412,3048.96,47.4,44.08
Rep1-0Pi-Ctrl,d101421-120min-0Pi-rim15-R1,120min,C5,12416,19412,22856,8064.28,39.84,41
Rep1-0Pi-Ctrl,d101421-120min-0Pi-rim15-R1,120min,C6,12428,15527,15756,7284.13,44.26,43.57
Rep1-0Pi-Ctrl,d101421-120min-0Pi-rim15-R1,120min,C7,11021,6083,6912,3217.09,47.73,46.14
Rep1-0Pi-Ctrl,d101421-120min-0Pi-rim15-R1,120min,C8,10619,4631,4680,3658.79,68.27,50.49
Rep1-0Pi-Ctrl,d101421-120min-0Pi-rim15-R1,120min,D5,12093,20098,21347,7966.12,38.43,39.55
Rep1-0Pi-Ctrl,d101421-120min-0Pi-rim15-R1,120min,D6,12525,17637,18302,7563.99,41.22,42
Rep1-0Pi-Ctrl,d101421-120min-0Pi-rim15-R1,120min,D7,10723,6015,5723,3229.01,48.28,45.75
Rep1-0Pi-Ctrl,d101421-120min-0Pi-rim15-R1,120min,D8,10626,5188,6712,2963.79,51.87,47.38
Rep1-0Pi-Ctrl,d101421-120min-0Pi-rim15-R1,120min,E5,15375,17877,19564,7823.28,41.08,42.59
Rep1-0Pi-Ctrl,d101421-120min-0Pi-rim15-R1,120min,E6,17125,14150,12585,6925.32,45.11,44.22
Rep1-0Pi-Ctrl,d101421-120min-0Pi-rim15-R1,120min,E7,13811,5265,5805,2611.65,45.44,42.75
Rep1-0Pi-Ctrl,d101421-120min-0Pi-rim15-R1,120min,E8,13119,4770,4908,3029.08,56.5,46.87
Rep1-0Pi-Ctrl,d101421-120min-0Pi-rim15-R1,120min,F5,12385,18504,22354,7406.88,38.71,39.53
Rep1-0Pi-Ctrl,d101421-120min-0Pi-rim15-R1,120min,F7,11172,5430,6704,2974.09,49.51,47.26
Rep1-0Pi-Ctrl,d101421-120min-0Pi-rim15-R1,120min,G5,12334,18122,18719,7452.34,39.49,40.45
Rep1-0Pi-Ctrl,d101421-120min-0Pi-rim15-R1,120min,G7,11505,5122,6053,2939.24,51.62,47.21
Rep1-0Pi-Ctrl,d101421-120min-0Pi-rim15-R1,120min,H5,11545,22494,23930,9452.31,40.59,40.25
Rep1-0Pi-Ctrl,d101421-120min-0Pi-rim15-R1,120min,H7,10564,6472,7022,3749.66,51.89,47.52
Rep2-0Pi-Ctrl,d101521-120min-0Pi-rim15-R2,120min,A5,10169,26923,30864,12997.83,46.9,42.75
Rep2-0Pi-Ctrl,d101521-120min-0Pi-rim15-R2,120min,A6,11612,17022,20434,8356.87,47.06,43.59
Rep2-0Pi-Ctrl,d101521-120min-0Pi-rim15-R2,120min,A7,10557,7901,8537,4425.52,50.93,47.21
Rep2-0Pi-Ctrl,d101521-120min-0Pi-rim15-R2,120min,A8,12684,4251,4628,3055.3,63.26,47.92
Rep2-0Pi-Ctrl,d101521-120min-0Pi-rim15-R2,120min,B5,11459,26351,25596,11479.84,41.27,39.43
Rep2-0Pi-Ctrl,d101521-120min-0Pi-rim15-R2,120min,B6,11806,21047,27481,8921.2,40.41,40.3
Rep2-0Pi-Ctrl,d101521-120min-0Pi-rim15-R2,120min,B7,10400,8940,10004,4947.67,50.5,48.21
Rep2-0Pi-Ctrl,d101521-120min-0Pi-rim15-R2,120min,B8,11674,6465,8533,3790.06,54.02,48.84
Rep2-0Pi-Ctrl,d101521-120min-0Pi-rim15-R2,120min,C5,12411,19544,23385,8027.31,39.52,40.79
Rep2-0Pi-Ctrl,d101521-120min-0Pi-rim15-R2,120min,C6,12003,17057,18704,7289.71,40.93,41.14
Rep2-0Pi-Ctrl,d101521-120min-0Pi-rim15-R2,120min,C7,10719,5787,7123,3211.95,50.76,49.06
Rep2-0Pi-Ctrl,d101521-120min-0Pi-rim15-R2,120min,C8,10504,5378,6812,2920.08,49.72,48.22
Rep2-0Pi-Ctrl,d101521-120min-0Pi-rim15-R2,120min,D5,12801,19501,22854,7978.11,39.53,40.21
Rep2-0Pi-Ctrl,d101521-120min-0Pi-rim15-R2,120min,D6,11994,13439,15102,6316.73,44.37,43.32
Rep2-0Pi-Ctrl,d101521-120min-0Pi-rim15-R2,120min,D7,11229,5521,5971,3137.06,51.58,47.13
Rep2-0Pi-Ctrl,d101521-120min-0Pi-rim15-R2,120min,D8,9713,4101,5089,4601.99,92.15,56.61
Rep2-0Pi-Ctrl,d101521-120min-0Pi-rim15-R2,120min,E5,14305,16585,16085,7396.54,41.32,40.54
Rep2-0Pi-Ctrl,d101521-120min-0Pi-rim15-R2,120min,E6,15042,15577,17151,7183.57,42.87,42.99
Rep2-0Pi-Ctrl,d101521-120min-0Pi-rim15-R2,120min,E7,13007,5172,5726,2799.52,49.09,45.23
Rep2-0Pi-Ctrl,d101521-120min-0Pi-rim15-R2,120min,E8,10301,5216,5573,2928.95,51.4,48.29
Rep2-0Pi-Ctrl,d101521-120min-0Pi-rim15-R2,120min,F5,11744,18151,20901,7149.5,37.92,38.06
Rep2-0Pi-Ctrl,d101521-120min-0Pi-rim15-R2,120min,F7,10248,4795,5029,2824.17,52.88,49.52
Rep2-0Pi-Ctrl,d101521-120min-0Pi-rim15-R2,120min,G5,10985,14506,15105,6578.19,42.86,41.04
Rep2-0Pi-Ctrl,d101521-120min-0Pi-rim15-R2,120min,G7,10695,4139,5094,4647.05,91.08,54.63
Rep2-0Pi-Ctrl,d101521-120min-0Pi-rim15-R2,120min,H5,10058,21795,22344,9019.68,39.78,39.6
Rep2-0Pi-Ctrl,d101521-120min-0Pi-rim15-R2,120min,H7,9054,5881,6807,3438.37,52.49,48.38
Rep3-0Pi-Ctrl,d101921-120min-0Pi-rim15-R3,120min,A5,10788,27683,33182,11597.42,39.88,40.26
Rep3-0Pi-Ctrl,d101921-120min-0Pi-rim15-R3,120min,A6,13593,17108,19978,8019.1,43.48,42.09
Rep3-0Pi-Ctrl,d101921-120min-0Pi-rim15-R3,120min,A7,13680,7046,8677,3948.02,50.87,46.84
Rep3-0Pi-Ctrl,d101921-120min-0Pi-rim15-R3,120min,A8,11390,5136,6230,3596.04,62.33,53.65
Rep3-0Pi-Ctrl,d101921-120min-0Pi-rim15-R3,120min,B5,10961,27035,31653,11389.39,40.32,39.85
Rep3-0Pi-Ctrl,d101921-120min-0Pi-rim15-R3,120min,B6,13632,19062,19538,8422.98,41.69,41.53
Rep3-0Pi-Ctrl,d101921-120min-0Pi-rim15-R3,120min,B7,11784,8041,8680,4296.99,48.3,44.54
Rep3-0Pi-Ctrl,d101921-120min-0Pi-rim15-R3,120min,B8,11251,5360,6141,3303.07,55.87,51.2
Rep3-0Pi-Ctrl,d101921-120min-0Pi-rim15-R3,120min,C5,12791,19785,19975,8415,41.2,41.84
Rep3-0Pi-Ctrl,d101921-120min-0Pi-rim15-R3,120min,C6,12986,17442,19984,7609.9,41.87,42.77
Rep3-0Pi-Ctrl,d101921-120min-0Pi-rim15-R3,120min,C7,11240,5604,6510,3062.71,49.47,47.54
Rep3-0Pi-Ctrl,d101921-120min-0Pi-rim15-R3,120min,C8,11685,4954,6713,2822.47,52.03,49.62
Rep3-0Pi-Ctrl,d101921-120min-0Pi-rim15-R3,120min,D5,11936,20483,24484,8351.15,39.52,39.82
