Plate,Experiment,Group,Filename,Sample,Workspace,Compensation Source,Plot Title,Gate,X Parameter,Y Parameter,Count,Volume,Concentration,%Total,%Gated,X Mean,Y Mean,X Median,Y Median,X Peak,Y Peak,X SD,Y SD,X %CV,Y %CV,X rSD,Y rSD,X %rCV,Y %rCV
d041723-0min-tpd3-tip41-R1,0min,0min,A2.fcs,A2,Experiment,None,,single cell,FSC-H,FSC-A,14701,41,358.561,49.003,49.003,474655,486729,462128,468128,423042,408607,115351.18,136677.59,24.30,28.08,111856.24,136357.68,24.20,29.13
d041723-0min-tpd3-tip41-R1,0min,0min,A2.fcs,A2,Experiment,None,,CTA1-GFP,BL1-H,,14683,41,358.122,48.943,48.943,4095,N/A,3527,N/A,4146,N/A,2480.96,N/A,60.59,N/A,1730.19,N/A,49.06,N/A
d041723-0min-tpd3-tip41-R1,0min,0min,A2.fcs,A2,Experiment,None,,single cell,FSC-H,FSC-W,14701,41,358.561,49.003,52.384,474655,86,462128,85,423042,86,115351.18,8.71,24.30,10.11,111856.24,8.90,24.20,10.47
d041723-0min-tpd3-tip41-R1,0min,0min,A2.fcs,A2,Experiment,None,,cell,FSC-H,FSC-W,28064,41,684.488,93.547,93.547,525252,105,495217,96,445434,86,156938.19,31.96,29.88,30.40,150695.91,20.76,30.43,21.62
d041723-0min-tpd3-tip41-R1,0min,0min,B1.fcs,B1,Experiment,None,N/A,All Events,N/A,N/A,30000,43,697.674,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d041723-0min-tpd3-tip41-R1,0min,0min,B1.fcs,B1,Experiment,None,,cell,FSC-H,SSC-H,28467,43,662.023,94.890,94.890,510129,117471,478919,109368,424947,111641,156249.69,44575.95,30.63,37.95,143214.71,33161.31,29.90,30.32
d041723-0min-tpd3-tip41-R1,0min,0min,B1.fcs,B1,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,14611,43,339.791,48.703,99.870,460949,472123,446998,452696,455741,408617,112538.76,133351.80,24.41,28.25,106704.20,129085.53,23.87,28.51
d041723-0min-tpd3-tip41-R1,0min,0min,B1.fcs,B1,Experiment,None,,single cell,FSC-H,FSC-A,14630,43,340.233,48.767,48.767,461380,472663,447102,453025,455741,408617,113157.61,134118.07,24.53,28.37,106893.23,129512.52,23.91,28.59
d041723-0min-tpd3-tip41-R1,0min,0min,B1.fcs,B1,Experiment,None,,CTA1-GFP,BL1-H,,14611,43,339.791,48.703,48.703,4336,N/A,3849,N/A,4629,N/A,2219.30,N/A,51.18,N/A,1699.06,N/A,44.14,N/A
d041723-0min-tpd3-tip41-R1,0min,0min,B1.fcs,B1,Experiment,None,,single cell,FSC-H,FSC-W,14630,43,340.233,48.767,51.393,461380,85,447102,83,455741,87,113157.61,8.37,24.53,9.84,106893.23,7.41,23.91,8.93
d041723-0min-tpd3-tip41-R1,0min,0min,B1.fcs,B1,Experiment,None,,cell,FSC-H,FSC-W,28467,43,662.023,94.890,94.890,510129,104,478919,95,424947,87,156249.69,32.53,30.63,31.14,143214.71,20.76,29.90,21.85
d041723-0min-tpd3-tip41-R1,0min,0min,B2.fcs,B2,Experiment,None,N/A,All Events,N/A,N/A,30000,41,731.707,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d041723-0min-tpd3-tip41-R1,0min,0min,B2.fcs,B2,Experiment,None,,cell,FSC-H,SSC-H,28245,41,688.902,94.150,94.150,516112,116246,486644,108362,398287,115735,155923.57,43621.53,30.21,37.53,146793.71,32584.58,30.16,30.07
d041723-0min-tpd3-tip41-R1,0min,0min,B2.fcs,B2,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,14709,41,358.756,49.030,99.939,467929,478753,454180,458191,398373,423052,113780.49,134435.89,24.32,28.08,110874.76,133866.92,24.41,29.22
d041723-0min-tpd3-tip41-R1,0min,0min,B2.fcs,B2,Experiment,None,,single cell,FSC-H,FSC-A,14718,41,358.976,49.060,49.060,468130,479015,454272,458257,398373,423052,114046.53,134811.23,24.36,28.14,110998.55,133929.19,24.43,29.23
d041723-0min-tpd3-tip41-R1,0min,0min,B2.fcs,B2,Experiment,None,,CTA1-GFP,BL1-H,,14709,41,358.756,49.030,49.030,4092,N/A,3622,N/A,3939,N/A,2221.97,N/A,54.31,N/A,1667.92,N/A,46.05,N/A
d041723-0min-tpd3-tip41-R1,0min,0min,B2.fcs,B2,Experiment,None,,single cell,FSC-H,FSC-W,14718,41,358.976,49.060,52.108,468130,85,454272,84,398373,86,114046.53,8.52,24.36,9.97,110998.55,8.90,24.43,10.59
d041723-0min-tpd3-tip41-R1,0min,0min,B2.fcs,B2,Experiment,None,,cell,FSC-H,FSC-W,28245,41,688.902,94.150,94.150,516112,105,486644,95,398287,86,155923.57,33.38,30.21,31.85,146793.71,20.76,30.16,21.85
d041723-0min-tpd3-tip41-R1,0min,0min,C1.fcs,C1,Experiment,None,N/A,All Events,N/A,N/A,30000,44,681.818,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d041723-0min-tpd3-tip41-R1,0min,0min,C1.fcs,C1,Experiment,None,,cell,FSC-H,SSC-H,28104,44,638.727,93.680,93.680,544059,122297,519458,115726,498723,121847,157953.59,42991.53,29.03,35.15,159011.81,35015.30,30.61,30.26
d041723-0min-tpd3-tip41-R1,0min,0min,C1.fcs,C1,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,14111,44,320.705,47.037,99.880,489479,503673,480309,488477,498713,467780,116088.46,138468.37,23.72,27.49,115770.30,141146.48,24.10,28.90
d041723-0min-tpd3-tip41-R1,0min,0min,C1.fcs,C1,Experiment,None,,single cell,FSC-H,FSC-A,14128,44,321.091,47.093,47.093,489869,504145,480437,488655,498713,467780,116606.97,139066.65,23.80,27.58,115884.46,141237.66,24.12,28.90
d041723-0min-tpd3-tip41-R1,0min,0min,C1.fcs,C1,Experiment,None,,CTA1-GFP,BL1-H,,14111,44,320.705,47.037,47.037,5166,N/A,4531,N/A,5291,N/A,2875.33,N/A,55.66,N/A,2074.16,N/A,45.78,N/A
d041723-0min-tpd3-tip41-R1,0min,0min,C1.fcs,C1,Experiment,None,,single cell,FSC-H,FSC-W,14128,44,321.091,47.093,50.270,489869,87,480437,85,498713,87,116606.97,8.85,23.80,10.19,115884.46,8.90,24.12,10.47
d041723-0min-tpd3-tip41-R1,0min,0min,C1.fcs,C1,Experiment,None,,cell,FSC-H,FSC-W,28104,44,638.727,93.680,93.680,544059,107,519458,97,498723,87,157953.59,32.10,29.03,30.04,159011.81,22.24,30.61,22.93
d041723-0min-tpd3-tip41-R1,0min,0min,C2.fcs,C2,Experiment,None,N/A,All Events,N/A,N/A,30000,42,714.286,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d041723-0min-tpd3-tip41-R1,0min,0min,C2.fcs,C2,Experiment,None,,cell,FSC-H,SSC-H,28342,42,674.810,94.473,94.473,522291,115158,495271,109006,461803,111587,148293.54,39970.26,28.39,34.71,137282.83,31416.29,27.72,28.82
d041723-0min-tpd3-tip41-R1,0min,0min,C2.fcs,C2,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,14961,42,356.214,49.870,99.887,475990,486139,465727,469450,472218,490546,109449.18,129718.18,22.99,26.68,105620.42,126840.88,22.68,27.02
